0,0,0.00015187,0.42749,0.52148,0.38501,0.51172,0.40356,0.53564,0.44873,0.54004,0.35449,0.51953,0.47729,0.60938,0.28882,0.59766
1,1,0.094628,0.427,0.52295,0.38452,0.51562,0.40332,0.53906,0.448,0.53809,0.35474,0.51953,0.479,0.60645,0.29443,0.59766
2,2,0.2243,0.43091,0.52539,0.38989,0.52002,0.40942,0.54395,0.45508,0.53711,0.35889,0.52295,0.48486,0.61279,0.29443,0.60352
3,3,0.33129,0.43286,0.52783,0.39038,0.52393,0.41138,0.54883,0.45703,0.53809,0.35889,0.52441,0.4873,0.6084,0.29224,0.6084
4,4,0.43113,0.43237,0.52832,0.38916,0.52588,0.41138,0.55176,0.4585,0.53516,0.35815,0.52588,0.49023,0.60986,0.29443,0.61035
5,5,0.5211,0.43262,0.53027,0.39062,0.52686,0.41382,0.55322,0.45972,0.53076,0.35913,0.5249,0.49927,0.61426,0.29297,0.61182
6,6,0.62983,0.43408,0.52783,0.39014,0.52734,0.41431,0.55371,0.46069,0.52832,0.36035,0.52637,0.50635,0.61768,0.29321,0.61475
7,7,0.72519,0.43433,0.52637,0.39014,0.52637,0.41309,0.55078,0.46509,0.52881,0.36279,0.52637,0.50928,0.61865,0.29907,0.6123
8,8,0.81933,0.43335,0.52637,0.38965,0.52588,0.41113,0.5498,0.46631,0.52881,0.36401,0.52393,0.51318,0.62354,0.30518,0.60791
9,9,0.9306,0.43286,0.52686,0.38843,0.52637,0.41064,0.55078,0.46704,0.52881,0.36475,0.52393,0.51562,0.62256,0.30981,0.60645
11,11,1.0626,0.43262,0.52637,0.38745,0.5249,0.40918,0.55127,0.4729,0.52588,0.37036,0.52246,0.52197,0.61768,0.323,0.59473
12,12,1.1532,0.43286,0.52637,0.38843,0.52539,0.40918,0.5498,0.4729,0.5249,0.37134,0.52051,0.5249,0.62256,0.32373,0.59619
13,13,1.2799,0.43335,0.52441,0.38892,0.52344,0.40942,0.54834,0.47461,0.52051,0.37378,0.51904,0.52881,0.61914,0.32764,0.59375
14,14,1.3903,0.43555,0.52441,0.39038,0.52344,0.4104,0.54834,0.47632,0.51904,0.37549,0.51758,0.53076,0.61914,0.3313,0.58984
15,15,1.5005,0.43335,0.52344,0.38965,0.521,0.40796,0.54639,0.47827,0.51855,0.37915,0.51514,0.53906,0.61572,0.33618,0.59082
16,16,1.5978,0.4353,0.52148,0.38867,0.51904,0.40747,0.54492,0.479,0.51562,0.37793,0.51123,0.5415,0.61523,0.33521,0.59473
17,17,1.7242,0.43359,0.5166,0.39038,0.51611,0.41064,0.54199,0.48047,0.50977,0.37939,0.50928,0.54443,0.61475,0.35059,0.59521
18,18,1.8193,0.42993,0.51318,0.38696,0.51172,0.40234,0.53955,0.47998,0.51025,0.38379,0.50635,0.54492,0.61182,0.35205,0.58936
19,19,1.9147,0.43018,0.5127,0.38647,0.51074,0.4021,0.53857,0.47852,0.51367,0.38208,0.50635,0.54541,0.61182,0.33984,0.59473
20,20,2.0273,0.43018,0.51221,0.38599,0.51318,0.40649,0.54053,0.47827,0.50928,0.38062,0.50977,0.54395,0.61426,0.34204,0.5957
22,22,2.155,0.43115,0.51074,0.3855,0.51221,0.40771,0.53857,0.47583,0.51172,0.375,0.51025,0.54248,0.61523,0.33862,0.59912
23,23,2.2653,0.43115,0.51172,0.38525,0.51318,0.40723,0.54004,0.47534,0.5127,0.37476,0.51172,0.54199,0.61523,0.33716,0.59814
24,24,2.3628,0.4314,0.51123,0.38501,0.5127,0.40747,0.54004,0.47632,0.51123,0.37354,0.51025,0.54004,0.61719,0.33081,0.59619
25,25,2.4554,0.43115,0.51123,0.38452,0.5127,0.40698,0.54053,0.47632,0.51123,0.37427,0.51123,0.53955,0.6123,0.33594,0.59863
26,26,2.5659,0.43115,0.51123,0.38452,0.5127,0.40674,0.54053,0.47656,0.51416,0.3728,0.51172,0.54004,0.61279,0.33447,0.59717
27,27,2.6618,0.4292,0.51172,0.38306,0.5127,0.40332,0.53906,0.47559,0.5127,0.37231,0.51172,0.53906,0.6123,0.33618,0.59521
28,28,2.7656,0.42822,0.51514,0.38184,0.51562,0.4021,0.54199,0.47559,0.51514,0.37134,0.51074,0.53564,0.61523,0.33569,0.59619
29,29,2.8517,0.42822,0.51514,0.38257,0.51611,0.40259,0.5415,0.47485,0.51465,0.37134,0.51514,0.54053,0.61816,0.33081,0.6001
30,30,2.9621,0.42749,0.51562,0.38281,0.5166,0.40234,0.54199,0.47485,0.51611,0.37158,0.51611,0.53955,0.61621,0.32983,0.59717
31,31,3.0586,0.42627,0.5166,0.37988,0.5127,0.40015,0.5415,0.47168,0.51465,0.36987,0.50879,0.53662,0.61328,0.33643,0.58691
32,32,3.1842,0.42432,0.5166,0.37817,0.5127,0.39771,0.54004,0.47192,0.51221,0.37158,0.50928,0.54053,0.61768,0.34058,0.58252
33,33,3.3166,0.42432,0.5166,0.37842,0.51465,0.39746,0.54053,0.47144,0.51367,0.37305,0.51172,0.54102,0.61816,0.34155,0.58496
34,34,3.44,0.42285,0.5166,0.37671,0.51465,0.39624,0.54053,0.47168,0.51514,0.37085,0.51221,0.54053,0.61816,0.34082,0.58594
35,35,3.5398,0.42236,0.5166,0.37573,0.51514,0.39551,0.54102,0.47168,0.51562,0.37085,0.51318,0.54053,0.61865,0.34131,0.58643
37,37,3.6617,0.42163,0.51709,0.37524,0.51562,0.39453,0.5415,0.4707,0.51367,0.37305,0.51318,0.5415,0.62158,0.34204,0.5874
38,38,3.7723,0.42163,0.51758,0.37549,0.51709,0.39526,0.54297,0.47119,0.51221,0.37354,0.51465,0.53955,0.62158,0.35229,0.59668
39,39,3.8682,0.42334,0.51611,0.37671,0.5166,0.39819,0.5415,0.46924,0.51221,0.36963,0.51465,0.53906,0.6167,0.35767,0.57959
40,40,3.9812,0.42285,0.51611,0.37695,0.51514,0.39819,0.53955,0.46753,0.51074,0.36816,0.5127,0.53955,0.61377,0.34277,0.57861
41,41,4.0829,0.42456,0.51172,0.37866,0.51221,0.39917,0.53662,0.46899,0.51123,0.36816,0.51221,0.53711,0.61426,0.33105,0.58252
42,42,4.1838,0.427,0.51074,0.38281,0.51025,0.40161,0.53467,0.46924,0.51416,0.36865,0.50977,0.53809,0.61523,0.32959,0.58643
43,43,4.276,0.43091,0.50879,0.38525,0.50977,0.40747,0.53564,0.47241,0.51221,0.36938,0.51074,0.53955,0.62354,0.32471,0.59473
44,44,4.3866,0.43774,0.50732,0.39185,0.50732,0.41357,0.53369,0.4729,0.51514,0.36792,0.51025,0.5332,0.61768,0.3186,0.6084
45,45,4.5153,0.44019,0.50732,0.39404,0.50586,0.41626,0.53223,0.47412,0.51514,0.3667,0.50781,0.53369,0.61621,0.31738,0.61035
46,46,4.6249,0.44092,0.50684,0.39526,0.50635,0.41724,0.53125,0.47437,0.51514,0.36694,0.50879,0.53369,0.61523,0.31494,0.61084
47,47,4.7218,0.44067,0.50684,0.39526,0.50635,0.41748,0.53174,0.47388,0.51465,0.36597,0.50781,0.53223,0.61523,0.31787,0.60889
49,49,4.8636,0.43994,0.50732,0.39429,0.50635,0.41602,0.53271,0.47388,0.51416,0.36694,0.50586,0.53369,0.6167,0.31934,0.60986
50,50,4.9933,0.44067,0.5083,0.39478,0.50781,0.41699,0.5332,0.47314,0.51367,0.36646,0.50635,0.5293,0.61377,0.31641,0.60938
51,51,5.0905,0.43872,0.5083,0.39258,0.50684,0.41455,0.53271,0.47144,0.51611,0.36548,0.5083,0.52881,0.61377,0.31665,0.60791
52,52,5.2291,0.43652,0.5083,0.39087,0.50732,0.41235,0.53271,0.47021,0.51709,0.3645,0.5083,0.52832,0.61523,0.3147,0.60889
53,53,5.3425,0.43677,0.5083,0.38989,0.50732,0.41211,0.53369,0.46997,0.51562,0.36304,0.50781,0.52881,0.61719,0.31519,0.6084
54,54,5.4379,0.43799,0.51025,0.39062,0.50879,0.41284,0.53516,0.47095,0.51709,0.36328,0.50781,0.52881,0.61719,0.31519,0.6084
55,55,5.5467,0.43896,0.51025,0.39209,0.50879,0.41479,0.53516,0.47144,0.51758,0.36523,0.50977,0.5293,0.61768,0.31665,0.6084
56,56,5.6445,0.43848,0.50781,0.39233,0.50684,0.41455,0.53223,0.47192,0.5166,0.36621,0.50928,0.53027,0.61572,0.31519,0.60498
58,58,5.7712,0.43799,0.50195,0.39233,0.5,0.41479,0.52393,0.47314,0.51025,0.36548,0.50488,0.53369,0.62061,0.31274,0.61035
59,59,5.8669,0.43262,0.49268,0.38916,0.49292,0.40918,0.51514,0.46631,0.50586,0.3667,0.50244,0.52686,0.61035,0.31445,0.60059
60,60,5.9961,0.42041,0.47827,0.375,0.48193,0.39697,0.50098,0.45557,0.49463,0.35425,0.50146,0.5166,0.60352,0.31421,0.59082
61,61,6.0891,0.41284,0.47339,0.37158,0.48047,0.39307,0.4978,0.448,0.48975,0.35181,0.50293,0.51025,0.60693,0.31006,0.59619
62,62,6.2155,0.40894,0.47339,0.36694,0.48438,0.39136,0.49927,0.44116,0.48633,0.34766,0.5083,0.50781,0.60156,0.30518,0.59619
63,63,6.3197,0.39478,0.47534,0.35425,0.48999,0.38257,0.50049,0.42554,0.48584,0.33691,0.51904,0.50586,0.60059,0.29639,0.60596
64,64,6.4098,0.39111,0.4751,0.35034,0.49194,0.37988,0.50293,0.42188,0.48364,0.33057,0.52393,0.50342,0.59229,0.29565,0.61279
65,65,6.5209,0.38452,0.47949,0.34814,0.49756,0.37793,0.50537,0.41333,0.48389,0.33032,0.53174,0.48975,0.59131,0.30054,0.61279
66,66,6.6122,0.38086,0.48169,0.34448,0.49976,0.37524,0.50732,0.40845,0.48633,0.32568,0.53223,0.47827,0.58887,0.29858,0.61377
67,67,6.7262,0.37549,0.48169,0.33667,0.50146,0.36816,0.50928,0.40063,0.48315,0.31934,0.53174,0.48389,0.58887,0.29272,0.61816
68,68,6.8222,0.36792,0.48364,0.32983,0.49902,0.35864,0.50732,0.3999,0.4939,0.31421,0.53076,0.48145,0.59766,0.2854,0.62451
69,69,6.9298,0.36377,0.47656,0.32373,0.49194,0.34961,0.49707,0.39868,0.49316,0.30981,0.52344,0.47974,0.59814,0.28442,0.61816
71,71,7.0607,0.36035,0.46948,0.31958,0.48096,0.34253,0.49097,0.39868,0.48511,0.30542,0.50879,0.47827,0.58643,0.28125,0.60889
72,72,7.154,0.36011,0.46973,0.31763,0.48315,0.34326,0.49487,0.39795,0.48169,0.30493,0.50879,0.47778,0.58057,0.28394,0.60254
73,73,7.2501,0.36182,0.47095,0.31812,0.48657,0.34595,0.49976,0.40137,0.47949,0.30396,0.51074,0.48511,0.58545,0.28296,0.60498
