1,1,0.092506,32.328,0.73281
11,11,1.0928,32.328,0.73281
21,21,2.093,32.32,0.73203
31,31,3.0932,32.328,0.73281
41,41,4.0935,32.328,0.73281
51,51,5.0937,32.352,0.73516
61,61,6.094,32.328,0.73281
71,71,7.0942,32.344,0.73438
81,81,8.0945,32.344,0.73438
91,91,9.0947,32.344,0.73438
101,101,10.095,32.344,0.73438
111,111,11.095,32.352,0.73516
121,121,12.095,32.344,0.73438
131,131,13.096,32.359,0.73594
141,141,14.096,32.352,0.73516
151,151,15.096,32.359,0.73594
161,161,16.096,32.359,0.73594
171,171,17.097,32.344,0.73438
181,181,18.097,32.359,0.73594
191,191,19.097,32.352,0.73516
201,201,20.097,32.344,0.73438
211,211,21.098,32.359,0.73594
221,221,22.098,32.367,0.73672
231,231,23.098,32.367,0.73672
241,241,24.098,32.359,0.73594
251,251,25.099,32.367,0.73672
261,261,26.099,32.352,0.73516
271,271,27.099,32.359,0.73594
281,281,28.099,32.359,0.73594
291,291,29.1,32.367,0.73672
301,301,30.1,32.359,0.73594
311,311,31.1,32.359,0.73594
321,321,32.1,32.359,0.73594
331,331,33.101,32.367,0.73672
341,341,34.101,32.375,0.7375
351,351,35.101,32.375,0.7375
361,361,36.101,32.367,0.73672
371,371,37.102,32.375,0.7375
381,381,38.102,32.375,0.7375
391,391,39.102,32.383,0.73828
401,401,40.102,32.383,0.73828
411,411,41.103,32.383,0.73828
421,421,42.103,32.391,0.73906
431,431,43.103,32.375,0.7375
441,441,44.103,32.383,0.73828
451,451,45.104,32.375,0.7375
461,461,46.104,32.383,0.73828
471,471,47.104,32.398,0.73984
481,481,48.104,32.383,0.73828
491,491,49.104,32.398,0.73984
501,501,50.105,32.391,0.73906
511,511,51.105,32.391,0.73906
521,521,52.105,32.383,0.73828
531,531,53.105,32.398,0.73984
541,541,54.106,32.406,0.74062
551,551,55.106,32.398,0.73984
561,561,56.106,32.398,0.73984
571,571,57.106,32.398,0.73984
581,581,58.107,32.406,0.74062
591,591,59.107,32.398,0.73984
601,601,60.107,32.406,0.74062
611,611,61.107,32.422,0.74219
621,621,62.108,32.406,0.74062
631,631,63.108,32.398,0.73984
641,641,64.108,32.414,0.74141
651,651,65.108,32.414,0.74141
661,661,66.109,32.406,0.74062
671,671,67.109,32.406,0.74062
681,681,68.109,32.406,0.74062
691,691,69.109,32.406,0.74062
701,701,70.11,32.414,0.74141
711,711,71.11,32.406,0.74062
721,721,72.11,32.414,0.74141
731,731,73.11,32.414,0.74141
741,741,74.111,32.43,0.74297
751,751,75.111,32.422,0.74219
761,761,76.111,32.422,0.74219
771,771,77.111,32.422,0.74219
781,781,78.112,32.43,0.74297
791,791,79.112,32.422,0.74219
801,801,80.112,32.43,0.74297
811,811,81.112,32.43,0.74297
821,821,82.113,32.43,0.74297
831,831,83.113,32.438,0.74375
841,841,84.113,32.438,0.74375
851,851,85.113,32.438,0.74375
861,861,86.114,32.43,0.74297
871,871,87.114,32.43,0.74297
881,881,88.114,32.43,0.74297
891,891,89.114,32.43,0.74297
901,901,90.115,32.445,0.74453
911,911,91.115,32.445,0.74453
921,921,92.115,32.445,0.74453
931,931,93.115,32.445,0.74453
941,941,94.115,32.453,0.74531
951,951,95.116,32.453,0.74531
961,961,96.116,32.461,0.74609
971,971,97.116,32.445,0.74453
981,981,98.116,32.445,0.74453
991,991,99.117,32.453,0.74531
1001,1001,100.12,32.453,0.74531
1011,1011,101.12,32.445,0.74453
1021,1021,102.12,32.469,0.74687
1031,1031,103.12,32.445,0.74453
1041,1041,104.12,32.453,0.74531
1051,1051,105.12,32.461,0.74609
1061,1061,106.12,32.469,0.74687
1071,1071,107.12,32.469,0.74687
1081,1081,108.12,32.453,0.74531
1091,1091,109.12,32.469,0.74687
1101,1101,110.12,32.453,0.74531
1111,1111,111.12,32.461,0.74609
1121,1121,112.12,32.453,0.74531
1131,1131,113.12,32.461,0.74609
1141,1141,114.12,32.461,0.74609
1151,1151,115.12,32.477,0.74766
1161,1161,116.12,32.469,0.74687
1171,1171,117.12,32.477,0.74766
1181,1181,118.12,32.477,0.74766
1191,1191,119.12,32.477,0.74766
1201,1201,120.12,32.477,0.74766
1211,1211,121.12,32.484,0.74844
1221,1221,122.12,32.484,0.74844
1231,1231,123.12,32.484,0.74844
1241,1241,124.12,32.477,0.74766
1251,1251,125.12,32.484,0.74844
1261,1261,126.12,32.484,0.74844
1271,1271,127.12,32.484,0.74844
1281,1281,128.12,32.5,0.75
1291,1291,129.12,32.5,0.75
1301,1301,130.12,32.5,0.75
1311,1311,131.12,32.5,0.75
1321,1321,132.12,32.492,0.74922
1331,1331,133.13,32.508,0.75078
1341,1341,134.13,32.508,0.75078
1351,1351,135.13,32.492,0.74922
1361,1361,136.13,32.492,0.74922
1371,1371,137.13,32.5,0.75
1381,1381,138.13,32.5,0.75
1391,1391,139.13,32.508,0.75078
1401,1401,140.13,32.492,0.74922
1411,1411,141.13,32.5,0.75
1421,1421,142.13,32.508,0.75078
1431,1431,143.13,32.516,0.75156
1441,1441,144.13,32.508,0.75078
1451,1451,145.13,32.508,0.75078
1461,1461,146.13,32.508,0.75078
1471,1471,147.13,32.516,0.75156
1481,1481,148.13,32.523,0.75234
1491,1491,149.13,32.539,0.75391
1501,1501,150.13,32.531,0.75313
1511,1511,151.13,32.531,0.75313
1521,1521,152.13,32.531,0.75313
1531,1531,153.13,32.531,0.75313
1541,1541,154.13,32.547,0.75469
1551,1551,155.13,32.539,0.75391
1561,1561,156.13,32.531,0.75313
1571,1571,157.13,32.539,0.75391
1581,1581,158.13,32.555,0.75547
1591,1591,159.13,32.555,0.75547
1601,1601,160.13,32.547,0.75469
1611,1611,161.13,32.555,0.75547
1621,1621,162.13,32.555,0.75547
1631,1631,163.13,32.57,0.75703
1641,1641,164.13,32.555,0.75547
1651,1651,165.13,32.555,0.75547
1661,1661,166.13,32.57,0.75703
1671,1671,167.13,32.562,0.75625
1681,1681,168.13,32.562,0.75625
1691,1691,169.13,32.57,0.75703
