24,24,2.4134,0.66222,0.40984,-72.507,594.38,0.80973,-136.64,-50.852,3.8379,1,0.60238,56.515,0.96311,49.222,11.078,0.61513,0.40974,0.69221,587.04,-85.896,3.7291,0.77108,149.64,0.98646,42.41,8.5989
24,24,2.43,0.66083,0.42481,-72.785,601.82,0.80947,-137.5,-50.635,3.7392,1,0.61205,61.854,0.87516,74.882,20.418,0.61382,0.4182,0.69209,591.21,-86.916,3.6622,0.79471,162.68,0.90356,66.597,17.402
24,24,2.4414,0.65752,0.54879,-78.53,662.95,0.8089,-151.32,-54.153,4.1359,1,0.64358,79.257,0.6213,148.95,47.378,0.6104,0.54279,0.69181,651.88,-95.602,4.046,0.87313,205.97,0.67619,132.94,41.548
25,25,2.4629,0.65587,0.54961,-77.769,663.46,0.80861,-151.18,-53.578,4.1056,1,0.63231,73.037,0.55539,168.18,54.377,0.60923,0.54257,0.6916,651.84,-95.572,4.057,0.86689,202.53,0.59915,155.42,49.73
25,25,2.4726,0.65252,0.55263,-76.294,665.16,0.80774,-151.04,-51.926,4.1437,1,0.61459,63.252,0.43793,202.46,66.851,0.60565,0.54467,0.69123,653.09,-95.633,4.0622,0.86212,199.89,0.44672,199.89,65.918
25,25,2.4898,0.64847,0.55745,-74.565,667.77,0.80693,-151.2,-50.034,4.1416,1,0.60787,59.545,0.27602,249.7,84.046,0.60142,0.54915,0.69091,655.5,-95.847,4.0797,0.85656,196.82,0.32747,234.69,78.582
25,25,2.5137,0.64657,0.55766,-73.637,667.98,0.80665,-151.08,-49.324,4.141,1,0.60197,56.287,0.23899,260.5,87.978,0.59996,0.54918,0.6909,655.6,-95.874,4.0957,0.86653,202.33,0.22888,263.45,89.051
25,25,2.5216,0.64351,0.55756,-72.113,668.08,0.80595,-150.68,-47.454,4.1342,1,0.57744,42.744,0.13527,290.76,98.992,0.5962,0.54824,0.69101,655.35,-95.941,4.2049,0.88503,212.54,0.073848,308.69,105.52
36,36,3.649,0,0,0,0,0.68203,-91.529,-39.468,2.8471,1,0.955,251.16,-0.092139,357.12,123.14,0.57837,0.55227,0,668.75,0,0,0,0,0,0,0
37,37,3.6666,0,0,0,0,0.6798,-90.427,-39.906,2.9036,1,1.0176,285.74,-0.085677,355.23,122.46,0.57922,0.55227,0,668.87,0,0,0,0,0,0,0
37,37,3.6926,0,0,0,0,0.6744,-88.257,-40.94,2.7383,1,1.0099,281.49,0.030945,321.2,110.07,0.58078,0.56,0,673.01,0,0,0,0,0,0,0
37,37,3.6979,0,0,0,0,0.6713,-87.473,-41.683,2.6387,1,0.99953,275.74,0.1469,287.37,97.757,0.58151,0.57198,0,679.11,0,0,0,0,0,0,0
2844,2844,284.4,0,0,0,0,0.58289,-37.248,-91.483,3.1373,1,0.73906,131.96,0.43096,204.49,67.591,0.7039,0.40987,0,596.82,0,0,0,0,0,0,0
2844,2844,284.41,0.72778,0.40987,-102.09,596.26,0.58409,-37.788,-91.259,3.1792,1,0.85789,197.56,0.37745,220.1,73.273,0.7034,0.40987,0.49789,596.82,0.84316,3.0422,1.1727,371.31,0.37126,221.91,73.931
2844,2844,284.44,0,0,0,0,0.5849,-46.662,-110.92,3.753,1,1.0175,285.65,0.047364,316.41,108.33,0.70212,0.67969,0,729.99,0,0,0,0,0,0,0
2845,2845,284.46,0,0,0,0,0.58525,-51.409,-121.37,4.1475,1,1.104,333.4,-0.11835,364.76,125.93,0.70158,0.82334,0,800.9,0,0,0,0,0,0,0
