0,0,0.0077381,0.79626,0.72239,-164.07,736.93,0.42274,42.849,-157.34,4.2282,1,0.99289,272.08,1.041,26.51,2.8118,0.78266,0.71679,0.32423,740.66,97.146,4.6208,1.1444,355.73,1.024,31.457,4.6123
0,0,0.019888,0.79613,0.72105,-163.86,736.29,0,0,0,0,0,0,0,0,0,0,0,0,0.32422,0,97.07,4.5988,1.1432,355.04,1.0147,34.164,5.5975
0,0,0.03708,0.79608,0.72241,-163.98,736.96,0.42271,42.87,-157.33,4.2658,1,0.97856,264.16,1.0396,26.917,2.9599,0.78259,0.717,0.3242,740.76,97.17,4.5808,1.1432,355.06,1.0244,31.327,4.5649
1,1,0.05907,0.79609,0.72296,-164.05,737.22,0.4227,42.893,-157.41,4.2794,1,0.98532,267.9,1.0437,25.703,2.5181,0.78261,0.7177,0.32417,741.11,97.218,4.5867,1.1448,355.9,1.0222,31.967,4.798
1,1,0.087827,0,0,0,0,0.42139,43.609,-157.4,4.2703,1,1.1239,344.41,1.0491,24.143,1.9503,0.7827,0.71721,0,740.82,0,0,0,0,0,0,0
1,1,0.1082,0,0,0,0,0.42139,43.633,-157.49,4.2752,1,1.1318,348.73,1.0574,21.724,1.0697,0.7827,0.7181,0,741.25,0,0,0,0,0,0,0
1,1,0.13947,0,0,0,0,0.42132,43.8,-158.04,4.315,1,1.1231,343.96,1.0523,23.203,1.6083,0.78286,0.72254,0,743.4,0,0,0,0,0,0,0
2,2,0.15704,0,0,0,0,0.42133,43.779,-157.99,4.3152,1,1.1268,345.97,1.0572,21.766,1.085,0.78288,0.72203,0,743.15,0,0,0,0,0,0,0
2,2,0.18837,0,0,0,0,0.42136,43.827,-158.25,4.3131,1,1.127,346.1,1.0575,21.684,1.0553,0.78292,0.72427,0,744.23,0,0,0,0,0,0,0
2,2,0.20616,0,0,0,0,0.42139,43.791,-158.15,4.3221,1,1.1309,348.24,1.0622,20.319,0.55866,0.78288,0.72355,0,743.89,0,0,0,0,0,0,0
10,10,0.96481,0,0,0,0,0.41819,46.326,-159.73,3.9269,1,1.1985,385.59,-0.056228,346.64,119.33,0.78106,0.74847,0,756.16,0,0,0,0,0,0,0
11,11,1.1359,0,0,0,0,0.41834,46.486,-160.98,3.7939,1,1.1995,386.13,-0.084973,355.03,122.38,0.78178,0.75682,0,760.16,0,0,0,0,0,0,0
12,12,1.2374,0,0,0,0,0.41786,46.869,-160.53,3.7157,1,1.1999,386.35,-0.098442,358.96,123.81,0.78034,0.76009,0,761.91,0,0,0,0,0,0,0
13,13,1.2623,0,0,0,0,0.41777,46.929,-160.33,3.7244,1,1.19,380.87,-0.12667,367.19,126.81,0.77995,0.76025,0,762.03,0,0,0,0,0,0,0
13,13,1.2787,0,0,0,0,0.4178,46.909,-160.18,3.7157,1,1.1266,345.9,-0.16964,379.73,131.37,0.77971,0.76003,0,761.95,0,0,0,0,0,0,0
13,13,1.3096,0,0,0,0,0.41773,47.025,-160.41,3.7053,1,1.1144,339.16,-0.18235,383.44,132.72,0.77965,0.76264,0,763.23,0,0,0,0,0,0,0
25,25,2.5024,0.7902,0.76893,-165.92,760.74,0,0,0,0,0,0,0,0,0,0,0,0,0.33254,0,95.538,4.5898,0.81857,175.85,-0.15998,376.91,130.35
26,26,2.5522,0.7904,0.75504,-164.55,754,0,0,0,0,0,0,0,0,0,0,0,0,0.33271,0,94.595,4.4953,0.78936,159.73,-0.18626,384.58,133.14
26,26,2.6027,0.79057,0.75479,-164.62,753.87,0,0,0,0,0,0,0,0,0,0,0,0,0.33292,0,94.461,4.5508,0.79375,162.15,-0.17243,380.54,131.67
27,27,2.653,0.79084,0.75476,-164.78,753.85,0,0,0,0,0,0,0,0,0,0,0,0,0.33338,0,94.199,4.5519,0.7785,153.73,-0.14117,371.42,128.35
27,27,2.703,0.79107,0.75474,-164.91,753.86,0,0,0,0,0,0,0,0,0,0,0,0,0.33404,0,93.827,4.4914,0.77623,152.48,-0.17342,380.83,131.77
28,28,2.751,0.79139,0.75365,-164.98,753.34,0,0,0,0,0,0,0,0,0,0,0,0,0.33476,0,93.354,4.5372,0.78186,155.59,-0.17127,380.2,131.55
28,28,2.7847,0.79124,0.75402,-164.94,753.55,0,0,0,0,0,0,0,0,0,0,0,0,0.33497,0,93.262,4.2677,0.72877,126.28,-0.089955,356.48,122.91
28,28,2.8043,0.79125,0.75382,-164.92,753.46,0,0,0,0,0,0,0,0,0,0,0,0,0.33505,0,93.207,4.2588,0.72825,126,-0.092373,357.18,123.17
28,28,2.8279,0.79132,0.74646,-164.19,749.93,0,0,0,0,0,0,0,0,0,0,0,0,0.33585,0,92.317,4.2797,0.73547,129.98,-0.10886,362,124.92
29,29,2.8506,0.79132,0.74629,-164.17,749.86,0,0,0,0,0,0,0,0,0,0,0,0,0.33593,0,92.262,4.2879,0.73509,129.77,-0.10754,361.61,124.78
29,29,2.884,0.79123,0.74245,-163.72,748.04,0,0,0,0,0,0,0,0,0,0,0,0,0.33647,0,91.735,4.2809,0.71356,117.89,-0.084649,354.93,122.35
29,29,2.9045,0.79122,0.74094,-163.56,747.31,0,0,0,0,0,0,0,0,0,0,0,0,0.33654,0,91.611,4.284,0.71281,117.47,-0.080684,353.77,121.93
30,30,2.9505,0.79138,0.72447,-161.91,739.36,0,0,0,0,0,0,0,0,0,0,0,0,0.33738,0,90.166,4.5436,0.7524,139.32,-0.11549,363.93,125.62
30,30,3.0027,0.79151,0.72439,-161.97,739.34,0,0,0,0,0,0,0,0,0,0,0,0,0.33776,0,89.954,4.5211,0.75885,142.89,-0.1412,371.43,128.35
31,31,3.0525,0.79131,0.72519,-161.95,739.75,0,0,0,0,0,0,0,0,0,0,0,0,0.33788,0,89.939,4.5645,0.74704,136.36,-0.15218,374.64,129.52
31,31,3.1006,0.79065,0.72721,-161.82,740.83,0,0,0,0,0,0,0,0,0,0,0,0,0.33824,0,89.866,4.5444,0.76281,145.07,-0.17465,381.19,131.91
31,31,3.1485,0.79024,0.72827,-161.71,741.4,0,0,0,0,0,0,0,0,0,0,0,0,0.33828,0,89.914,4.5181,0.7725,150.42,-0.17057,380,131.47
32,32,3.1929,0.78997,0.72882,-161.63,741.69,0,0,0,0,0,0,0,0,0,0,0,0,0.33828,0,89.953,4.5403,0.77471,151.64,-0.16411,378.12,130.79
32,32,3.2286,0.78989,0.72937,-161.65,741.96,0,0,0,0,0,0,0,0,0,0,0,0,0.33817,0,90.046,4.3407,0.75076,138.42,-0.12897,367.86,127.05
32,32,3.2402,0.78992,0.72937,-161.66,741.96,0,0,0,0,0,0,0,0,0,0,0,0,0.33818,0,90.04,4.3521,0.75005,138.03,-0.13568,369.82,127.77
33,33,3.2716,0.79006,0.72219,-160.98,738.48,0,0,0,0,0,0,0,0,0,0,0,0,0.33852,0,89.425,4.2673,0.76606,146.86,-0.16617,378.72,131
33,33,3.3032,0.79004,0.72227,-160.98,738.53,0,0,0,0,0,0,0,0,0,0,0,0,0.33859,0,89.394,4.3376,0.77424,151.38,-0.17202,380.42,131.63
