1.8172e+06,1.8172e+06,1.8172e+05,24.172,-0.082812
1.8172e+06,1.8172e+06,1.8172e+05,24.188,-0.08125
1.8172e+06,1.8172e+06,1.8172e+05,24.172,-0.082812
1.8173e+06,1.8173e+06,1.8173e+05,24.164,-0.083594
1.8173e+06,1.8173e+06,1.8173e+05,24.172,-0.082812
1.8173e+06,1.8173e+06,1.8173e+05,24.188,-0.08125
1.8173e+06,1.8173e+06,1.8173e+05,24.359,-0.064062
1.8173e+06,1.8173e+06,1.8173e+05,24.523,-0.047656
1.8173e+06,1.8173e+06,1.8173e+05,24.883,-0.011719
1.8173e+06,1.8173e+06,1.8173e+05,25.133,0.013281
1.8173e+06,1.8173e+06,1.8173e+05,25.25,0.025
1.8173e+06,1.8173e+06,1.8173e+05,25.531,0.053125
1.8173e+06,1.8173e+06,1.8173e+05,25.695,0.069531
1.8174e+06,1.8174e+06,1.8174e+05,25.766,0.076563
1.8174e+06,1.8174e+06,1.8174e+05,25.734,0.073438
1.8174e+06,1.8174e+06,1.8174e+05,25.703,0.070312
1.8174e+06,1.8174e+06,1.8174e+05,25.672,0.067187
1.8174e+06,1.8174e+06,1.8174e+05,25.688,0.06875
1.8174e+06,1.8174e+06,1.8174e+05,26.062,0.10625
1.8174e+06,1.8174e+06,1.8174e+05,26.328,0.13281
1.8174e+06,1.8174e+06,1.8174e+05,26.562,0.15625
1.8174e+06,1.8174e+06,1.8174e+05,26.672,0.16719
1.8174e+06,1.8174e+06,1.8174e+05,26.734,0.17344
1.8175e+06,1.8175e+06,1.8175e+05,26.781,0.17813
1.8175e+06,1.8175e+06,1.8175e+05,26.75,0.175
1.8175e+06,1.8175e+06,1.8175e+05,26.75,0.175
1.8175e+06,1.8175e+06,1.8175e+05,26.766,0.17656
1.8175e+06,1.8175e+06,1.8175e+05,26.875,0.1875
1.8175e+06,1.8175e+06,1.8175e+05,26.969,0.19687
1.8175e+06,1.8175e+06,1.8175e+05,27.031,0.20312
1.8175e+06,1.8175e+06,1.8175e+05,27.047,0.20469
1.8175e+06,1.8175e+06,1.8175e+05,27.055,0.20547
1.8175e+06,1.8175e+06,1.8175e+05,27.102,0.21016
1.8176e+06,1.8176e+06,1.8176e+05,27.172,0.21719
1.8176e+06,1.8176e+06,1.8176e+05,27.172,0.21719
1.8176e+06,1.8176e+06,1.8176e+05,27.172,0.21719
1.8176e+06,1.8176e+06,1.8176e+05,27.203,0.22031
1.8176e+06,1.8176e+06,1.8176e+05,27.242,0.22422
1.8176e+06,1.8176e+06,1.8176e+05,27.219,0.22187
1.8176e+06,1.8176e+06,1.8176e+05,27.211,0.22109
1.8176e+06,1.8176e+06,1.8176e+05,27.266,0.22656
1.8176e+06,1.8176e+06,1.8176e+05,27.281,0.22812
1.8176e+06,1.8176e+06,1.8176e+05,27.344,0.23438
1.8177e+06,1.8177e+06,1.8177e+05,27.422,0.24219
1.8177e+06,1.8177e+06,1.8177e+05,27.477,0.24766
1.8177e+06,1.8177e+06,1.8177e+05,27.547,0.25469
1.8177e+06,1.8177e+06,1.8177e+05,27.57,0.25703
1.8177e+06,1.8177e+06,1.8177e+05,27.586,0.25859
1.8177e+06,1.8177e+06,1.8177e+05,27.602,0.26016
1.8177e+06,1.8177e+06,1.8177e+05,27.602,0.26016
1.8177e+06,1.8177e+06,1.8177e+05,27.617,0.26172
1.8177e+06,1.8177e+06,1.8177e+05,27.617,0.26172
1.8177e+06,1.8177e+06,1.8177e+05,27.617,0.26172
1.8178e+06,1.8178e+06,1.8178e+05,27.602,0.26016
1.8178e+06,1.8178e+06,1.8178e+05,27.625,0.2625
1.8178e+06,1.8178e+06,1.8178e+05,27.625,0.2625
1.8178e+06,1.8178e+06,1.8178e+05,27.633,0.26328
1.8178e+06,1.8178e+06,1.8178e+05,27.633,0.26328
1.8178e+06,1.8178e+06,1.8178e+05,27.625,0.2625
1.8178e+06,1.8178e+06,1.8178e+05,27.633,0.26328
1.8178e+06,1.8178e+06,1.8178e+05,27.633,0.26328
1.8178e+06,1.8178e+06,1.8178e+05,27.633,0.26328
1.8178e+06,1.8178e+06,1.8178e+05,27.641,0.26406
1.8179e+06,1.8179e+06,1.8179e+05,27.648,0.26484
1.8179e+06,1.8179e+06,1.8179e+05,27.648,0.26484
1.8179e+06,1.8179e+06,1.8179e+05,27.641,0.26406
1.8179e+06,1.8179e+06,1.8179e+05,27.633,0.26328
1.8179e+06,1.8179e+06,1.8179e+05,27.656,0.26562
1.8179e+06,1.8179e+06,1.8179e+05,27.648,0.26484
1.8179e+06,1.8179e+06,1.8179e+05,27.648,0.26484
1.8179e+06,1.8179e+06,1.8179e+05,27.656,0.26562
1.8179e+06,1.8179e+06,1.8179e+05,27.648,0.26484
1.8179e+06,1.8179e+06,1.8179e+05,27.648,0.26484
1.818e+06,1.818e+06,1.818e+05,27.648,0.26484
1.818e+06,1.818e+06,1.818e+05,27.633,0.26328
1.818e+06,1.818e+06,1.818e+05,27.656,0.26562
1.818e+06,1.818e+06,1.818e+05,27.656,0.26562
1.818e+06,1.818e+06,1.818e+05,27.656,0.26562
1.818e+06,1.818e+06,1.818e+05,27.633,0.26328
1.818e+06,1.818e+06,1.818e+05,27.633,0.26328
1.818e+06,1.818e+06,1.818e+05,27.625,0.2625
1.818e+06,1.818e+06,1.818e+05,27.641,0.26406
1.818e+06,1.818e+06,1.818e+05,27.625,0.2625
1.8181e+06,1.8181e+06,1.8181e+05,27.609,0.26094
1.8181e+06,1.8181e+06,1.8181e+05,27.648,0.26484
1.8181e+06,1.8181e+06,1.8181e+05,27.656,0.26562
1.8181e+06,1.8181e+06,1.8181e+05,27.672,0.26719
1.8181e+06,1.8181e+06,1.8181e+05,27.688,0.26875
1.8181e+06,1.8181e+06,1.8181e+05,27.688,0.26875
1.8181e+06,1.8181e+06,1.8181e+05,27.703,0.27031
1.8181e+06,1.8181e+06,1.8181e+05,27.719,0.27187
1.8181e+06,1.8181e+06,1.8181e+05,27.719,0.27187
1.8181e+06,1.8181e+06,1.8181e+05,27.719,0.27187
1.8182e+06,1.8182e+06,1.8182e+05,27.719,0.27187
1.8182e+06,1.8182e+06,1.8182e+05,27.719,0.27187
1.8182e+06,1.8182e+06,1.8182e+05,27.711,0.27109
1.8182e+06,1.8182e+06,1.8182e+05,27.727,0.27266
1.8182e+06,1.8182e+06,1.8182e+05,27.727,0.27266
1.8182e+06,1.8182e+06,1.8182e+05,27.734,0.27344
1.8182e+06,1.8182e+06,1.8182e+05,27.75,0.275
1.8182e+06,1.8182e+06,1.8182e+05,27.797,0.27969
1.8182e+06,1.8182e+06,1.8182e+05,27.773,0.27734
1.8182e+06,1.8182e+06,1.8182e+05,27.75,0.275
1.8183e+06,1.8183e+06,1.8183e+05,27.727,0.27266
1.8183e+06,1.8183e+06,1.8183e+05,27.719,0.27187
1.8183e+06,1.8183e+06,1.8183e+05,27.719,0.27187
1.8183e+06,1.8183e+06,1.8183e+05,27.719,0.27187
1.8183e+06,1.8183e+06,1.8183e+05,27.695,0.26953
1.8183e+06,1.8183e+06,1.8183e+05,27.711,0.27109
1.8183e+06,1.8183e+06,1.8183e+05,27.68,0.26797
1.8183e+06,1.8183e+06,1.8183e+05,27.68,0.26797
1.8183e+06,1.8183e+06,1.8183e+05,27.68,0.26797
1.8183e+06,1.8183e+06,1.8183e+05,27.672,0.26719
1.8184e+06,1.8184e+06,1.8184e+05,27.664,0.26641
1.8184e+06,1.8184e+06,1.8184e+05,27.664,0.26641
1.8184e+06,1.8184e+06,1.8184e+05,27.672,0.26719
1.8184e+06,1.8184e+06,1.8184e+05,27.648,0.26484
1.8184e+06,1.8184e+06,1.8184e+05,27.656,0.26562
1.8184e+06,1.8184e+06,1.8184e+05,27.656,0.26562
1.8184e+06,1.8184e+06,1.8184e+05,27.648,0.26484
1.8184e+06,1.8184e+06,1.8184e+05,27.672,0.26719
1.8184e+06,1.8184e+06,1.8184e+05,27.672,0.26719
1.8184e+06,1.8184e+06,1.8184e+05,27.68,0.26797
1.8185e+06,1.8185e+06,1.8185e+05,27.688,0.26875
1.8185e+06,1.8185e+06,1.8185e+05,27.688,0.26875
1.8185e+06,1.8185e+06,1.8185e+05,27.695,0.26953
1.8185e+06,1.8185e+06,1.8185e+05,27.711,0.27109
1.8185e+06,1.8185e+06,1.8185e+05,27.719,0.27187
1.8185e+06,1.8185e+06,1.8185e+05,27.719,0.27187
1.8185e+06,1.8185e+06,1.8185e+05,27.742,0.27422
1.8185e+06,1.8185e+06,1.8185e+05,27.742,0.27422
1.8185e+06,1.8185e+06,1.8185e+05,27.766,0.27656
1.8185e+06,1.8185e+06,1.8185e+05,27.773,0.27734
1.8186e+06,1.8186e+06,1.8186e+05,27.781,0.27813
1.8186e+06,1.8186e+06,1.8186e+05,27.797,0.27969
1.8186e+06,1.8186e+06,1.8186e+05,27.805,0.28047
1.8186e+06,1.8186e+06,1.8186e+05,27.812,0.28125
1.8186e+06,1.8186e+06,1.8186e+05,27.82,0.28203
1.8186e+06,1.8186e+06,1.8186e+05,27.844,0.28437
1.8186e+06,1.8186e+06,1.8186e+05,27.836,0.28359
1.8186e+06,1.8186e+06,1.8186e+05,27.844,0.28437
1.8186e+06,1.8186e+06,1.8186e+05,27.844,0.28437
1.8186e+06,1.8186e+06,1.8186e+05,27.859,0.28594
1.8187e+06,1.8187e+06,1.8187e+05,27.883,0.28828
1.8187e+06,1.8187e+06,1.8187e+05,27.883,0.28828
1.8187e+06,1.8187e+06,1.8187e+05,27.922,0.29219
1.8187e+06,1.8187e+06,1.8187e+05,27.945,0.29453
1.8187e+06,1.8187e+06,1.8187e+05,27.961,0.29609
1.8187e+06,1.8187e+06,1.8187e+05,27.977,0.29766
1.8187e+06,1.8187e+06,1.8187e+05,27.992,0.29922
1.8187e+06,1.8187e+06,1.8187e+05,28.008,0.30078
1.8187e+06,1.8187e+06,1.8187e+05,28,0.3
1.8187e+06,1.8187e+06,1.8187e+05,27.992,0.29922
1.8188e+06,1.8188e+06,1.8188e+05,28,0.3
1.8188e+06,1.8188e+06,1.8188e+05,28.039,0.30391
1.8188e+06,1.8188e+06,1.8188e+05,28.047,0.30469
1.8188e+06,1.8188e+06,1.8188e+05,28.078,0.30781
1.8188e+06,1.8188e+06,1.8188e+05,28.094,0.30938
1.8188e+06,1.8188e+06,1.8188e+05,28.109,0.31094
1.8188e+06,1.8188e+06,1.8188e+05,28.125,0.3125
1.8188e+06,1.8188e+06,1.8188e+05,28.141,0.31406
1.8188e+06,1.8188e+06,1.8188e+05,28.141,0.31406
1.8188e+06,1.8188e+06,1.8188e+05,28.164,0.31641
1.8189e+06,1.8189e+06,1.8189e+05,28.18,0.31797
1.8189e+06,1.8189e+06,1.8189e+05,28.18,0.31797
1.8189e+06,1.8189e+06,1.8189e+05,28.188,0.31875
1.8189e+06,1.8189e+06,1.8189e+05,28.195,0.31953
1.8189e+06,1.8189e+06,1.8189e+05,28.203,0.32031
1.8189e+06,1.8189e+06,1.8189e+05,28.227,0.32266
1.8189e+06,1.8189e+06,1.8189e+05,28.227,0.32266
1.8189e+06,1.8189e+06,1.8189e+05,28.227,0.32266
1.8189e+06,1.8189e+06,1.8189e+05,28.234,0.32344
1.8189e+06,1.8189e+06,1.8189e+05,28.242,0.32422
1.819e+06,1.819e+06,1.819e+05,28.25,0.325
1.819e+06,1.819e+06,1.819e+05,28.266,0.32656
1.819e+06,1.819e+06,1.819e+05,28.297,0.32969
1.819e+06,1.819e+06,1.819e+05,28.297,0.32969
1.819e+06,1.819e+06,1.819e+05,28.297,0.32969
1.819e+06,1.819e+06,1.819e+05,28.312,0.33125
1.819e+06,1.819e+06,1.819e+05,28.32,0.33203
1.819e+06,1.819e+06,1.819e+05,28.336,0.33359
1.819e+06,1.819e+06,1.819e+05,28.336,0.33359
1.819e+06,1.819e+06,1.819e+05,28.32,0.33203
1.8191e+06,1.8191e+06,1.8191e+05,28.328,0.33281
1.8191e+06,1.8191e+06,1.8191e+05,28.344,0.33437
1.8191e+06,1.8191e+06,1.8191e+05,28.344,0.33437
1.8191e+06,1.8191e+06,1.8191e+05,28.383,0.33828
1.8191e+06,1.8191e+06,1.8191e+05,28.406,0.34063
1.8191e+06,1.8191e+06,1.8191e+05,28.461,0.34609
1.8191e+06,1.8191e+06,1.8191e+05,28.633,0.36328
1.8191e+06,1.8191e+06,1.8191e+05,28.742,0.37422
1.8191e+06,1.8191e+06,1.8191e+05,28.766,0.37656
1.8191e+06,1.8191e+06,1.8191e+05,28.773,0.37734
1.8192e+06,1.8192e+06,1.8192e+05,28.773,0.37734
1.8192e+06,1.8192e+06,1.8192e+05,28.781,0.37812
1.8192e+06,1.8192e+06,1.8192e+05,28.789,0.37891
1.8192e+06,1.8192e+06,1.8192e+05,28.789,0.37891
1.8192e+06,1.8192e+06,1.8192e+05,28.789,0.37891
1.8192e+06,1.8192e+06,1.8192e+05,28.812,0.38125
1.8192e+06,1.8192e+06,1.8192e+05,28.828,0.38281
1.8192e+06,1.8192e+06,1.8192e+05,28.836,0.38359
1.8192e+06,1.8192e+06,1.8192e+05,28.828,0.38281
1.8192e+06,1.8192e+06,1.8192e+05,28.836,0.38359
1.8193e+06,1.8193e+06,1.8193e+05,28.844,0.38438
1.8193e+06,1.8193e+06,1.8193e+05,28.844,0.38438
1.8193e+06,1.8193e+06,1.8193e+05,28.844,0.38438
1.8193e+06,1.8193e+06,1.8193e+05,28.852,0.38516
1.8193e+06,1.8193e+06,1.8193e+05,28.844,0.38438
1.8193e+06,1.8193e+06,1.8193e+05,28.844,0.38438
1.8193e+06,1.8193e+06,1.8193e+05,28.852,0.38516
1.8193e+06,1.8193e+06,1.8193e+05,28.859,0.38594
1.8193e+06,1.8193e+06,1.8193e+05,28.852,0.38516
1.8193e+06,1.8193e+06,1.8193e+05,28.852,0.38516
1.8194e+06,1.8194e+06,1.8194e+05,28.852,0.38516
1.8194e+06,1.8194e+06,1.8194e+05,28.844,0.38438
1.8194e+06,1.8194e+06,1.8194e+05,28.836,0.38359
1.8194e+06,1.8194e+06,1.8194e+05,28.836,0.38359
1.8194e+06,1.8194e+06,1.8194e+05,28.836,0.38359
