495,495,49.501,0.21585,0.40979,125.95,590.71,0.52207,-9.9158,122.82,2.6873,1,0.32431,-96.982,1.0145,6.0476,-4.6359,0.22361,0.40981,0.42517,592.22,33.097,2.7342,0.38128,-65.532,0.93472,29.315,3.8327
495,495,49.521,0.21585,0.40979,125.95,590.7,0.52167,-9.7388,122.84,2.7104,1,0.34038,-88.11,1.011,7.0508,-4.2708,0.22358,0.40981,0.42485,592.22,33.238,2.757,0.39532,-57.784,0.93599,28.945,3.698
495,495,49.543,0.21558,0.64314,150.36,704.52,0.51876,-10.041,146.39,3.19,1,0.26159,-131.6,1.0124,6.6371,-4.4213,0.22299,0.63884,0.42172,704.3,41.3,3.2608,0.33956,-88.563,0.90718,37.35,6.7573
496,496,49.553,0.21248,0.69255,157.11,728.22,0.51664,-9.2381,153.34,3.2722,1,0.24936,-138.35,1.0247,3.0555,-5.7249,0.21984,0.69082,0.41934,729.41,43.99,3.3352,0.33633,-90.344,0.90138,39.041,7.3728
3451,3451,345.05,0.90414,0.40962,-175.52,578,0.53121,-13.637,-178.26,2.2935,1,0.36555,-74.217,0.99869,10.65,-2.9607,0.91063,0.40961,0.43056,577.78,30.042,2.2504,0.4263,-40.684,0.90244,38.733,7.2607
3451,3451,345.1,0.90315,0.40962,-175.11,578.09,0.52985,-13.054,-177.76,2.3271,1,0.33868,-89.049,1.0178,5.0606,-4.9952,0.90935,0.40962,0.42927,577.95,30.607,2.2747,0.39719,-56.753,0.91731,34.393,5.6811
3452,3452,345.17,0.90528,0.77349,-228.88,751.61,0.52823,-16.083,-232.51,3.0897,1,0.22728,-150.54,1.0205,4.2896,-5.2758,0.91114,0.77585,0.42762,752.66,40.728,2.9896,0.32379,-97.267,0.86448,49.81,11.292
3452,3452,345.22,0.90795,0.77234,-230.08,750.6,0.52643,-15.055,-233.83,3.1042,1,0.22569,-151.42,1.0267,2.4861,-5.9322,0.91376,0.77562,0.42598,752.16,41.597,3.0061,0.33105,-93.263,0.87808,45.841,9.8477
3453,3453,345.26,0.91257,0.76889,-231.92,748.16,0.52433,-13.829,-235.75,3.1311,1,0.22582,-151.35,1.027,2.3953,-5.9652,0.91831,0.77272,0.42379,750.06,42.695,2.9866,0.32565,-96.242,0.85881,51.464,11.894
3453,3453,345.31,0.91533,0.7636,-232.52,745.12,0.52178,-12.347,-236.39,3.1487,1,0.21208,-158.93,1.0085,7.7822,-4.0046,0.92101,0.76782,0.42095,747.31,44.11,3.0006,0.30932,-105.26,0.86748,48.932,10.973
3454,3454,345.41,0.93187,0.75826,-239.99,739.6,0.51309,-7.4234,-243.14,3.1687,1,0.21215,-158.89,1.0277,2.1797,-6.0437,0.93582,0.76272,0.41098,742.53,49.319,2.9514,0.30446,-107.94,0.86949,48.347,10.76
3455,3455,345.47,0.92513,0.75378,-235.85,738.36,0.50748,-4.2924,-238.29,3.1532,1,0.21846,-155.41,1.0052,8.7498,-3.6524,0.92764,0.75793,0.40513,741.61,52.48,2.9214,0.31938,-99.704,0.87479,46.799,10.196
3468,3468,346.75,0.94018,0.77675,-246.39,744.99,0.46613,18.911,-244.87,3.3133,1,0.5675,37.258,0.99158,12.724,-2.2057,0.93548,0.77534,0.3634,748.4,76.299,3.0625,0.70301,112.06,0.87828,45.783,9.8265
3468,3468,346.75,0.93883,0.40953,-188.49,571.69,0.46673,14.266,-187.36,2.5128,1,0.53791,20.926,0.99376,12.089,-2.4369,0.9338,0.40957,0.36421,574.85,58.202,2.3018,0.61951,65.969,0.91293,35.674,6.147
3468,3468,346.77,0.94198,0.77859,-247.57,745.52,0.4655,19.276,-246.18,3.3598,1,0.56764,37.335,0.9991,10.53,-3.0044,0.93755,0.77703,0.36264,748.85,76.778,3.0628,0.70719,114.37,0.8656,49.483,11.173
3468,3468,346.82,0.94361,0.78122,-248.79,746.47,0.46514,19.503,-247.58,3.3786,1,0.56596,36.408,0.99589,11.468,-2.6631,0.93951,0.77963,0.36216,749.75,77.144,3.1369,0.69624,108.33,0.87048,48.058,10.655
3469,3469,346.86,0.94503,0.77897,-249.15,745.15,0.46491,19.594,-248.14,3.4097,1,0.56472,35.727,0.9944,11.901,-2.5054,0.94127,0.77746,0.36178,748.42,77.217,3.1388,0.70112,111.02,0.87456,46.867,10.221
3469,3469,346.91,0.94681,0.77744,-249.8,744.12,0.46477,19.646,-249.03,3.4381,1,0.5618,34.112,0.99718,11.089,-2.8009,0.94349,0.77605,0.36147,747.38,77.286,3.1764,0.69817,109.39,0.87524,46.669,10.149
3470,3470,346.97,0.95094,0.77073,-250.8,740.24,0.46457,19.656,-250.43,3.4398,1,0.56568,36.253,1.0069,8.2653,-3.8287,0.94826,0.76969,0.36111,743.56,77.081,3.1497,0.70823,114.94,0.88681,43.293,8.9204
3470,3470,347.02,0.95405,0.76683,-251.71,737.85,0.46413,19.844,-251.5,3.4312,1,0.56325,34.911,1.0004,10.164,-3.1376,0.95156,0.76611,0.36052,741.3,77.162,3.1606,0.6981,109.35,0.88711,43.206,8.8887
3471,3471,347.07,0.95371,0.76766,-251.66,738.27,0.46358,20.164,-251.54,3.4342,1,0.56983,38.544,1.0013,9.8803,-3.2409,0.95131,0.76716,0.35995,741.84,77.523,3.1781,0.70378,112.49,0.877,46.156,9.9622
3471,3471,347.12,0.95226,0.76669,-250.79,738.05,0.46353,20.19,-250.65,3.4324,1,0.5705,38.917,0.99336,12.204,-2.3951,0.94979,0.76634,0.3598,741.7,77.579,3.1761,0.70072,110.8,0.87723,46.089,9.9379
3472,3472,347.17,0.94945,0.76731,-249.5,738.86,0.46466,19.58,-249.28,3.432,1,0.57331,40.465,0.99955,10.399,-3.0522,0.94682,0.76702,0.36079,742.54,77.12,3.1449,0.70664,114.07,0.88552,43.669,9.0571
3472,3472,347.2,0.94782,0.76834,-248.88,739.69,0.46617,18.758,-248.65,3.4366,1,0.5766,42.285,0.99522,11.662,-2.5924,0.94523,0.76807,0.36214,743.32,76.453,3.1643,0.70515,113.24,0.89343,41.361,8.2173
3473,3473,347.27,0.9449,0.76802,-247.39,740.1,0.46783,17.845,-247.05,3.4303,1,0.57329,40.456,0.9839,14.965,-1.3903,0.94212,0.76775,0.36374,743.71,75.608,3.177,0.69759,109.07,0.88923,42.588,8.6639
3473,3473,347.32,0.94015,0.76836,-245.11,741.17,0.47021,16.535,-244.31,3.4253,1,0.5642,35.436,0.99316,12.264,-2.3732,0.9366,0.76798,0.36628,744.77,74.302,3.154,0.70621,113.83,0.87969,45.371,9.6767
3474,3474,347.36,0.9345,0.76583,-241.91,741,0.47187,15.599,-240.7,3.4141,1,0.57245,39.99,0.97807,16.666,-0.77109,0.93033,0.76512,0.36838,744.46,73.115,3.1677,0.70504,113.18,0.8876,43.063,8.8366
3474,3474,347.41,0.92942,0.76385,-239.05,740.92,0.47186,15.602,-237.55,3.4275,1,0.57455,41.149,0.97703,16.969,-0.66086,0.92482,0.76279,0.36893,744.25,72.801,3.1544,0.69766,109.11,0.86359,50.069,11.387
3475,3475,347.47,0.92623,0.76215,-237.18,740.6,0.47081,16.179,-235.31,3.4013,1,0.57612,42.021,0.98644,14.223,-1.6603,0.92101,0.76078,0.36844,743.89,73.043,3.1614,0.69385,107,0.86236,50.428,11.517
3475,3475,347.51,0.92413,0.76312,-236.24,741.33,0.46894,17.245,-233.81,3.4004,1,0.57282,40.199,0.98326,15.153,-1.3219,0.91791,0.76134,0.36714,744.63,73.838,3.1656,0.69401,107.1,0.87752,46.003,9.9069
3476,3476,347.57,0.92272,0.7643,-235.67,742.02,0.46652,18.611,-232.77,3.3863,1,0.5681,37.59,0.98308,15.205,-1.303,0.91567,0.76202,0.36523,745.29,74.975,3.1944,0.69526,107.78,0.88085,45.034,9.5539
3476,3476,347.61,0.921,0.76685,-235.16,743.4,0.46425,19.914,-232.28,3.3912,1,0.57131,39.36,0.98915,13.433,-1.948,0.91413,0.76409,0.36332,746.49,76.177,3.169,0.69508,107.69,0.88715,43.194,8.8841
