1,1,0.11849,0.43573
4,4,0.36852,0.43767
6,6,0.61855,0.43301
9,9,0.86858,0.43155
11,11,1.1186,0.44557
14,14,1.3686,0.42272
16,16,1.6187,0.45878
19,19,1.8687,0.50172
21,21,2.1187,0.50945
24,24,2.3687,0.49909
26,26,2.6188,0.46985
29,29,2.8688,0.45663
31,31,3.1188,0.50009
34,34,3.3689,0.49415
36,36,3.6189,0.49078
39,39,3.8689,0.49917
41,41,4.1189,0.5005
44,44,4.369,0.50389
46,46,4.619,0.50508
49,49,4.869,0.51183
51,51,5.119,0.51414
54,54,5.3691,0.5135
56,56,5.6191,0.52123
59,59,5.8691,0.49167
61,61,6.1192,0.47968
64,64,6.3692,0.48107
66,66,6.6192,0.47954
69,69,6.8692,0.47925
71,71,7.1193,0.48743
74,74,7.3693,0.48958
76,76,7.6193,0.5016
79,79,7.8693,0.51692
81,81,8.1194,0.51527
84,84,8.3694,0.5112
86,86,8.6194,0.52231
89,89,8.8695,0.53226
91,91,9.1195,0.53606
94,94,9.3695,0.52736
96,96,9.6195,0.4921
99,99,9.8696,0.52736
101,101,10.12,0.51949
104,104,10.37,0.52303
106,106,10.62,0.495
109,109,10.87,0.52364
111,111,11.12,0.52064
114,114,11.37,0.51435
116,116,11.62,0.53329
119,119,11.87,0.54612
121,121,12.12,0.51928
124,124,12.37,0.51588
126,126,12.62,0.53921
129,129,12.87,0.52184
131,131,13.12,0.49909
134,134,13.37,0.45398
136,136,13.62,0.45306
139,139,13.87,0.50075
141,141,14.12,0.5383
144,144,14.37,0.53984
146,146,14.62,0.53155
149,149,14.87,0.52855
151,151,15.12,0.52152
154,154,15.37,0.51585
156,156,15.62,0.51073
159,159,15.87,0.50956
161,161,16.12,0.51775
164,164,16.37,0.52957
166,166,16.62,0.52055
169,169,16.87,0.52268
171,171,17.12,0.52988
174,174,17.37,0.54038
176,176,17.62,0.54836
179,179,17.87,0.55045
181,181,18.12,0.55061
184,184,18.37,0.54765
186,186,18.621,0.54493
189,189,18.871,0.54204
191,191,19.121,0.53722
194,194,19.371,0.53309
196,196,19.621,0.5303
199,199,19.871,0.52783
201,201,20.121,0.52383
204,204,20.371,0.51841
206,206,20.621,0.51588
209,209,20.871,0.51395
211,211,21.121,0.51337
214,214,21.371,0.51462
216,216,21.621,0.51888
219,219,21.871,0.52074
221,221,22.121,0.5215
224,224,22.371,0.52557
