1,1,0.13013,0.24674
4,4,0.38016,0.2568
6,6,0.63018,0.26527
9,9,0.88021,0.26437
11,11,1.1302,0.26538
14,14,1.3803,0.26552
16,16,1.6303,0.26487
19,19,1.8803,0.26604
21,21,2.1303,0.26846
24,24,2.3804,0.26956
26,26,2.6304,0.26791
29,29,2.8804,0.26808
31,31,3.1305,0.26754
34,34,3.3805,0.26864
36,36,3.6305,0.2694
39,39,3.8805,0.26737
41,41,4.1306,0.26804
44,44,4.3806,0.2688
46,46,4.6306,0.26863
49,49,4.8806,0.26765
51,51,5.1307,0.26704
54,54,5.3807,0.26622
56,56,5.6307,0.26612
59,59,5.8808,0.26763
61,61,6.1308,0.26713
64,64,6.3808,0.26811
66,66,6.6308,0.2683
69,69,6.8809,0.2681
71,71,7.1309,0.26838
74,74,7.3809,0.26818
76,76,7.6309,0.27
79,79,7.881,0.26893
81,81,8.131,0.26907
84,84,8.381,0.26876
86,86,8.6311,0.26834
89,89,8.8811,0.26831
91,91,9.1311,0.26653
94,94,9.3811,0.26798
96,96,9.6312,0.26687
99,99,9.8812,0.26843
101,101,10.131,0.26976
104,104,10.381,0.26784
106,106,10.631,0.26808
109,109,10.881,0.2671
111,111,11.131,0.26843
114,114,11.381,0.26901
116,116,11.631,0.26837
119,119,11.881,0.26831
121,121,12.131,0.26906
124,124,12.381,0.26861
126,126,12.631,0.26863
129,129,12.882,0.26778
131,131,13.132,0.26798
134,134,13.382,0.26993
136,136,13.632,0.26898
139,139,13.882,0.2682
141,141,14.132,0.26823
144,144,14.382,0.26824
146,146,14.632,0.26838
149,149,14.882,0.2681
151,151,15.132,0.26926
154,154,15.382,0.26764
156,156,15.632,0.26824
159,159,15.882,0.26878
161,161,16.132,0.27033
164,164,16.382,0.26957
166,166,16.632,0.2701
169,169,16.882,0.26867
171,171,17.132,0.27034
174,174,17.382,0.27027
176,176,17.632,0.2704
179,179,17.882,0.26887
181,181,18.132,0.26858
184,184,18.382,0.26983
186,186,18.632,0.2703
189,189,18.882,0.26984
191,191,19.132,0.26089
194,194,19.382,0.25799
196,196,19.632,0.25775
199,199,19.882,0.25762
201,201,20.132,0.2573
204,204,20.382,0.2552
206,206,20.632,0.25812
209,209,20.882,0.27126
211,211,21.132,0.2722
214,214,21.382,0.27463
216,216,21.632,0.27709
219,219,21.883,0.274
221,221,22.133,0.25451
224,224,22.383,0.24325
226,226,22.633,0.237
229,229,22.883,0.21588
231,231,23.133,0.09693
234,234,23.383,-0.02525
236,236,23.633,-0.028596
239,239,23.883,0.014785
241,241,24.133,0.025609
244,244,24.383,0.052548
246,246,24.633,0.06493
249,249,24.883,0.063272
251,251,25.133,0.057552
254,254,25.383,0.05761
256,256,25.633,0.055193
259,259,25.883,0.052619
261,261,26.133,0.048215
264,264,26.383,0.038993
266,266,26.633,0.034875
269,269,26.883,0.030385
271,271,27.133,0.023465
274,274,27.383,0.02428
276,276,27.633,0.0088516
279,279,27.883,0.05016
281,281,28.133,0.051933
284,284,28.383,0.052391
286,286,28.633,0.052977
289,289,28.883,0.051919
291,291,29.133,0.053277
294,294,29.383,0.051862
296,296,29.633,0.051919
299,299,29.883,0.052491
301,301,30.133,0.051433
304,304,30.383,0.050103
306,306,30.633,0.050532
309,309,30.883,0.054993
311,311,31.134,0.057481
314,314,31.384,0.056523
316,316,31.634,0.057295
319,319,31.884,0.054778
321,321,32.134,0.054464
324,324,32.384,0.054635
326,326,32.634,0.053806
329,329,32.884,0.054464
331,331,33.134,0.054778
334,334,33.384,0.053105
336,336,33.634,0.059039
339,339,33.884,0.061785
341,341,34.134,0.06004
344,344,34.384,0.060112
346,346,34.634,0.056652
349,349,34.884,0.057352
351,351,35.134,0.057281
354,354,35.384,0.054721
356,356,35.634,0.055164
359,359,35.884,0.054635
361,361,36.134,0.054035
364,364,36.384,0.052934
366,366,36.634,0.053563
369,369,36.884,0.053477
371,371,37.134,0.053349
374,374,37.384,0.053277
376,376,37.634,0.052534
379,379,37.884,0.052691
381,381,38.134,0.052205
384,384,38.384,0.052605
386,386,38.634,0.053063
389,389,38.884,0.053263
391,391,39.134,0.052963
394,394,39.384,0.052505
396,396,39.634,0.052691
399,399,39.884,0.052805
401,401,40.134,0.05179
404,404,40.385,0.050861
406,406,40.635,0.052019
409,409,40.885,0.051046
411,411,41.135,0.050575
414,414,41.385,0.051819
416,416,41.635,0.050189
419,419,41.885,0.051561
421,421,42.135,0.050889
424,424,42.385,0.050475
426,426,42.635,0.049188
429,429,42.885,0.050174
431,431,43.135,0.050074
434,434,43.385,0.050889
436,436,43.635,0.049531
439,439,43.885,0.050389
441,441,44.135,0.053663
444,444,44.385,0.053377
446,446,44.635,0.053635
449,449,44.885,0.053492
451,451,45.135,0.053334
454,454,45.385,0.054635
456,456,45.635,0.054621
459,459,45.885,0.053835
461,461,46.135,0.054021
464,464,46.385,0.052319
466,466,46.635,0.052462
469,469,46.885,0.051275
471,471,47.135,0.051461
474,474,47.385,0.051847
476,476,47.635,0.050546
479,479,47.885,0.050675
481,481,48.135,0.051404
484,484,48.385,0.051418
486,486,48.635,0.051189
489,489,48.885,0.05139
491,491,49.135,0.051876
494,494,49.386,0.050274
496,496,49.636,0.04873
499,499,49.886,0.048315
501,501,50.136,0.046714
504,504,50.386,0.04913
506,506,50.636,0.047586
509,509,50.886,0.046085
511,511,51.136,0.047815
514,514,51.386,0.046428
516,516,51.636,0.046442
519,519,51.886,0.046643
521,521,52.136,0.046285
524,524,52.386,0.046357
526,526,52.636,0.04384
529,529,52.886,0.044226
531,531,53.136,0.04171
534,534,53.386,0.040937
536,536,53.636,0.042825
539,539,53.886,0.042139
541,541,54.136,0.04261
544,544,54.386,0.041524
546,546,54.636,0.041266
549,549,54.886,0.041953
551,551,55.136,0.041381
554,554,55.386,0.042339
556,556,55.636,0.045656
559,559,55.886,0.044083
561,561,56.136,0.045113
564,564,56.386,0.041967
566,566,56.636,0.042482
569,569,56.886,0.041424
571,571,57.136,0.041009
574,574,57.386,0.040923
576,576,57.636,0.041481
579,579,57.886,0.040766
581,581,58.136,0.039822
584,584,58.386,0.039651
586,586,58.637,0.043182
589,589,58.887,0.04434
591,591,59.137,0.044355
594,594,59.387,0.044455
596,596,59.637,0.045713
599,599,59.887,0.045642
601,601,60.137,0.045141
604,604,60.387,0.045713
606,606,60.637,0.045413
609,609,60.887,0.045256
611,611,61.137,0.045799
614,614,61.387,0.044283
616,616,61.637,0.045013
619,619,61.887,0.044684
621,621,62.137,0.045813
624,624,62.387,0.045256
626,626,62.637,0.045327
629,629,62.887,0.043211
631,631,63.137,0.043425
634,634,63.387,0.04354
636,636,63.637,0.041996
639,639,63.887,0.043611
641,641,64.137,0.044212
644,644,64.387,0.043225
646,646,64.637,0.042153
649,649,64.887,0.04344
651,651,65.137,0.044312
654,654,65.387,0.04414
656,656,65.637,0.042796
659,659,65.887,0.043454
661,661,66.137,0.042439
664,664,66.387,0.04344
666,666,66.637,0.045971
669,669,66.887,0.044269
671,671,67.137,0.044126
674,674,67.387,0.046214
676,676,67.637,0.048887
679,679,67.888,0.052534
681,681,68.138,0.053692
684,684,68.388,0.053735
686,686,68.638,0.047643
689,689,68.888,0.043039
691,691,69.138,0.043583
694,694,69.388,0.047744
696,696,69.638,0.047458
699,699,69.888,0.046571
701,701,70.138,0.045756
704,704,70.388,0.041567
706,706,70.638,0.037963
709,709,70.888,0.035247
711,711,71.138,0.036219
714,714,71.388,0.039107
716,716,71.638,0.043254
719,719,71.888,0.070221
721,721,72.138,0.093284
724,724,72.388,0.091225
726,726,72.638,0.094056
729,729,72.888,0.098289
731,731,73.138,0.09786
734,734,73.388,0.10508
736,736,73.638,0.092398
739,739,73.888,0.093585
741,741,74.138,0.11014
744,744,74.388,0.10847
746,746,74.638,0.11563
749,749,74.888,0.12079
751,751,75.138,0.12221
754,754,75.388,0.124
756,756,75.638,0.12082
759,759,75.888,0.12094
761,761,76.138,0.12079
764,764,76.388,0.12261
766,766,76.638,0.12391
769,769,76.889,0.12423
771,771,77.139,0.1253
774,774,77.389,0.12544
776,776,77.639,0.12567
779,779,77.889,0.12371
781,781,78.139,0.12354
784,784,78.389,0.12285
786,786,78.639,0.13128
789,789,78.889,0.13491
791,791,79.139,0.13484
794,794,79.389,0.13647
796,796,79.639,0.14024
799,799,79.889,0.14123
801,801,80.139,0.14093
804,804,80.389,0.13935
806,806,80.639,0.1397
809,809,80.889,0.14289
811,811,81.139,0.14983
814,814,81.389,0.14872
816,816,81.639,0.15189
819,819,81.889,0.17998
821,821,82.139,0.10997
824,824,82.389,0.12679
826,826,82.639,0.13677
829,829,82.889,0.14519
831,831,83.139,0.1549
834,834,83.389,0.1582
836,836,83.639,0.16575
839,839,83.889,0.16885
841,841,84.139,0.16928
844,844,84.389,0.16958
846,846,84.639,0.17012
849,849,84.889,0.1703
851,851,85.139,0.17038
854,854,85.389,0.17237
856,856,85.639,0.1719
859,859,85.889,0.18028
861,861,86.14,0.18291
864,864,86.39,0.18587
866,866,86.64,0.18695
869,869,86.89,0.1879
871,871,87.14,0.18907
874,874,87.39,0.19006
876,876,87.64,0.19037
879,879,87.89,0.19227
881,881,88.14,0.19019
884,884,88.39,0.19397
886,886,88.64,0.19646
889,889,88.89,0.19691
891,891,89.14,0.19675
894,894,89.39,0.19733
896,896,89.64,0.19748
899,899,89.89,0.19792
901,901,90.14,0.19699
904,904,90.39,0.19736
906,906,90.64,0.19673
909,909,90.89,0.19968
911,911,91.14,0.17426
914,914,91.39,0.17253
916,916,91.64,0.16173
919,919,91.89,0.16443
921,921,92.14,0.16573
924,924,92.39,0.16239
926,926,92.64,0.16455
929,929,92.89,0.15824
931,931,93.14,0.17148
934,934,93.39,0.16864
936,936,93.64,0.17173
939,939,93.89,0.18142
941,941,94.14,0.18399
944,944,94.39,0.18584
946,946,94.64,0.18548
949,949,94.89,0.18545
951,951,95.14,0.18673
954,954,95.391,0.18671
956,956,95.641,0.1873
959,959,95.891,0.1886
961,961,96.141,0.18891
964,964,96.391,0.18877
966,966,96.641,0.18957
969,969,96.891,0.18966
971,971,97.141,0.18781
974,974,97.391,0.18877
976,976,97.641,0.1897
979,979,97.891,0.18826
981,981,98.141,0.18934
984,984,98.391,0.1898
986,986,98.641,0.18921
989,989,98.891,0.19027
991,991,99.141,0.18888
994,994,99.391,0.19223
996,996,99.641,0.192
999,999,99.891,0.19187
1001,1001,100.14,0.1914
1004,1004,100.39,0.19119
1006,1006,100.64,0.19335
1009,1009,100.89,0.19433
1011,1011,101.14,0.1942
1014,1014,101.39,0.19419
1016,1016,101.64,0.19513
1019,1019,101.89,0.19699
1021,1021,102.14,0.19645
1024,1024,102.39,0.19869
1026,1026,102.64,0.19678
1029,1029,102.89,0.19768
1031,1031,103.14,0.19936
1034,1034,103.39,0.19971
1036,1036,103.64,0.19862
1039,1039,103.89,0.19934
1041,1041,104.14,0.19875
1044,1044,104.39,0.20037
1046,1046,104.64,0.20544
1049,1049,104.89,0.20597
1051,1051,105.14,0.20258
1054,1054,105.39,0.20211
1056,1056,105.64,0.20368
1059,1059,105.89,0.20297
1061,1061,106.14,0.20265
1064,1064,106.39,0.20453
1066,1066,106.64,0.20776
1069,1069,106.89,0.2069
1071,1071,107.14,0.20894
1074,1074,107.39,0.20687
1076,1076,107.64,0.20676
1079,1079,107.89,0.20464
1081,1081,108.14,0.20428
1084,1084,108.39,0.20573
1086,1086,108.64,0.2048
1089,1089,108.89,0.20567
1091,1091,109.14,0.20457
1094,1094,109.39,0.20694
1096,1096,109.64,0.20699
1099,1099,109.89,0.2074
1101,1101,110.14,0.2085
1104,1104,110.39,0.20753
1106,1106,110.64,0.2073
1109,1109,110.89,0.20854
1111,1111,111.14,0.20827
1114,1114,111.39,0.20842
1116,1116,111.64,0.20806
1119,1119,111.89,0.20817
1121,1121,112.14,0.20822
1124,1124,112.39,0.20922
1126,1126,112.64,0.21146
1129,1129,112.89,0.19712
1131,1131,113.14,0.18036
1134,1134,113.39,0.17683
1136,1136,113.64,0.16725
1139,1139,113.89,0.16475
1141,1141,114.14,0.16971
1144,1144,114.39,0.18429
1146,1146,114.64,0.19962
