2,2,0.21877,0.16628
5,5,0.46883,0.16373
7,7,0.71889,0.16569
10,10,0.96896,0.16498
12,12,1.219,0.16704
15,15,1.4691,0.16549
17,17,1.7191,0.16545
20,20,1.9692,0.16556
22,22,2.2193,0.16634
25,25,2.4693,0.16645
27,27,2.7194,0.16616
30,30,2.9695,0.16615
32,32,3.2195,0.16719
35,35,3.4696,0.16782
37,37,3.7196,0.16824
40,40,3.9697,0.16621
42,42,4.2198,0.16651
45,45,4.4698,0.16591
47,47,4.7199,0.16615
50,50,4.9699,0.16632
52,52,5.22,0.16751
55,55,5.4701,0.16641
57,57,5.7201,0.16622
60,60,5.9702,0.16499
62,62,6.2203,0.16246
65,65,6.4703,0.16112
67,67,6.7204,0.16192
70,70,6.9704,0.15274
72,72,7.2205,0.15294
75,75,7.4706,0.15337
77,77,7.7206,0.15778
80,80,7.9707,0.15811
82,82,8.2208,0.17637
85,85,8.4708,0.17634
87,87,8.7209,0.18319
90,90,8.9709,0.18681
92,92,9.221,0.18448
95,95,9.4711,0.18515
97,97,9.7211,0.18206
100,100,9.9712,0.14929
102,102,10.221,0.17477
105,105,10.471,0.14766
107,107,10.721,0.14915
110,110,10.971,0.14912
112,112,11.222,0.14959
115,115,11.472,0.14969
117,117,11.722,0.14886
120,120,11.972,0.14992
122,122,12.222,0.14994
125,125,12.472,0.14899
127,127,12.722,0.14968
130,130,12.972,0.14882
132,132,13.222,0.14893
135,135,13.472,0.14928
137,137,13.722,0.15192
140,140,13.972,0.15714
142,142,14.222,0.16044
145,145,14.472,0.16109
147,147,14.722,0.16269
150,150,14.972,0.1632
152,152,15.222,0.16488
155,155,15.473,0.16466
157,157,15.723,0.16488
160,160,15.973,0.1628
162,162,16.223,0.16063
165,165,16.473,0.16143
167,167,16.723,0.1596
170,170,16.973,0.15876
172,172,17.223,0.15707
175,175,17.473,0.15773
177,177,17.723,0.15464
180,180,17.973,0.17852
182,182,18.223,0.18624
185,185,18.473,0.18534
187,187,18.723,0.18199
190,190,18.973,0.17207
192,192,19.223,0.17328
195,195,19.474,0.1783
197,197,19.724,0.16272
200,200,19.974,0.16379
202,202,20.224,0.16443
205,205,20.474,0.16481
207,207,20.724,0.16483
210,210,20.974,0.16462
212,212,21.224,0.1765
215,215,21.474,0.17836
217,217,21.724,0.17893
220,220,21.974,0.17958
222,222,22.224,0.18152
225,225,22.474,0.18045
227,227,22.724,0.18063
230,230,22.974,0.18222
232,232,23.224,0.18238
235,235,23.475,0.18249
237,237,23.725,0.18326
240,240,23.975,0.18245
242,242,24.225,0.17968
245,245,24.475,0.17919
247,247,24.725,0.18236
250,250,24.975,0.16468
252,252,25.225,0.16079
255,255,25.475,0.18204
257,257,25.725,0.18878
260,260,25.975,0.18847
262,262,26.225,0.18954
265,265,26.475,0.19007
267,267,26.725,0.19066
270,270,26.975,0.19129
272,272,27.225,0.1934
275,275,27.476,0.19446
277,277,27.726,0.1954
280,280,27.976,0.19342
282,282,28.226,0.19443
285,285,28.476,0.19485
287,287,28.726,0.19806
290,290,28.976,0.17164
292,292,29.226,0.16638
295,295,29.476,0.18661
297,297,29.726,0.1949
300,300,29.976,0.19593
302,302,30.226,0.19609
305,305,30.476,0.19719
307,307,30.726,0.19781
310,310,30.976,0.19874
312,312,31.226,0.19865
315,315,31.477,0.19748
317,317,31.727,0.19902
320,320,31.977,0.20059
322,322,32.227,0.19942
325,325,32.477,0.20099
327,327,32.727,0.20061
330,330,32.977,0.20082
332,332,33.227,0.20241
335,335,33.477,0.20353
337,337,33.727,0.20361
340,340,33.977,0.2031
342,342,34.227,0.20307
345,345,34.477,0.20365
347,347,34.727,0.20408
350,350,34.977,0.20374
352,352,35.227,0.20401
355,355,35.478,0.20423
357,357,35.728,0.20338
360,360,35.978,0.20488
362,362,36.228,0.20597
365,365,36.478,0.20613
367,367,36.728,0.20526
370,370,36.978,0.20586
372,372,37.228,0.20636
375,375,37.478,0.20661
377,377,37.728,0.20566
380,380,37.978,0.20691
382,382,38.228,0.20558
385,385,38.478,0.20717
387,387,38.728,0.20792
390,390,38.978,0.20833
392,392,39.228,0.2089
395,395,39.479,0.20721
397,397,39.729,0.2071
400,400,39.979,0.20757
402,402,40.229,0.20833
405,405,40.479,0.20913
407,407,40.729,0.20925
410,410,40.979,0.21016
412,412,41.229,0.21236
415,415,41.479,0.21252
417,417,41.729,0.21251
420,420,41.979,0.21323
422,422,42.229,0.21291
425,425,42.479,0.21266
427,427,42.729,0.21308
430,430,42.979,0.21479
432,432,43.229,0.21472
435,435,43.48,0.21402
437,437,43.73,0.21518
440,440,43.98,0.21775
442,442,44.23,0.22151
445,445,44.48,0.22304
447,447,44.73,0.22439
450,450,44.98,0.22969
452,452,45.23,0.23021
455,455,45.48,0.23204
457,457,45.73,0.23425
460,460,45.98,0.23723
462,462,46.23,0.23829
465,465,46.48,0.2408
467,467,46.73,0.24195
470,470,46.98,0.24299
472,472,47.23,0.24345
475,475,47.481,0.24628
477,477,47.731,0.24967
480,480,47.981,0.25018
482,482,48.231,0.25227
485,485,48.481,0.25489
487,487,48.731,0.25594
490,490,48.981,0.2569
492,492,49.231,0.25873
495,495,49.481,0.22153
497,497,49.731,0.20623
500,500,49.981,0.20943
502,502,50.231,0.21049
505,505,50.481,0.21092
507,507,50.731,0.21216
510,510,50.981,0.21336
512,512,51.231,0.21385
515,515,51.482,0.21293
517,517,51.732,0.21486
520,520,51.982,0.21524
522,522,52.232,0.21582
525,525,52.482,0.21944
527,527,52.732,0.21847
530,530,52.982,0.2181
532,532,53.232,0.21858
535,535,53.482,0.2193
537,537,53.732,0.22028
540,540,53.982,0.22133
542,542,54.232,0.22036
545,545,54.482,0.2236
547,547,54.732,0.22635
550,550,54.982,0.22652
552,552,55.232,0.22782
555,555,55.483,0.2349
557,557,55.733,0.23688
560,560,55.983,0.23947
562,562,56.233,0.24807
565,565,56.483,0.25999
567,567,56.733,0.26088
570,570,56.983,0.27615
572,572,57.233,0.27625
575,575,57.483,0.27645
577,577,57.733,0.27886
580,580,57.983,0.28011
582,582,58.233,0.28175
585,585,58.483,0.28125
587,587,58.733,0.28214
590,590,58.983,0.28265
592,592,59.233,0.28232
595,595,59.483,0.28157
597,597,59.734,0.28331
600,600,59.984,0.28516
602,602,60.234,0.29269
605,605,60.484,0.28739
607,607,60.734,0.28829
610,610,60.984,0.28832
612,612,61.234,0.28939
615,615,61.484,0.28913
617,617,61.734,0.28929
620,620,61.984,0.29056
622,622,62.234,0.29253
625,625,62.484,0.29208
627,627,62.734,0.29203
630,630,62.984,0.29452
632,632,63.234,0.29322
635,635,63.484,0.29166
637,637,63.735,0.29333
640,640,63.985,0.29309
642,642,64.235,0.29189
645,645,64.485,0.29159
647,647,64.735,0.2919
650,650,64.985,0.29349
652,652,65.235,0.29342
655,655,65.485,0.29315
657,657,65.735,0.29258
660,660,65.985,0.29251
662,662,66.235,0.2916
665,665,66.485,0.29126
667,667,66.735,0.29341
670,670,66.985,0.29362
672,672,67.235,0.29442
675,675,67.485,0.29519
677,677,67.736,0.29382
680,680,67.986,0.29378
682,682,68.236,0.29326
685,685,68.486,0.29436
687,687,68.736,0.29225
690,690,68.986,0.29391
692,692,69.236,0.29348
695,695,69.486,0.29561
697,697,69.736,0.29657
700,700,69.986,0.29597
702,702,70.236,0.29578
705,705,70.486,0.29471
707,707,70.736,0.29494
710,710,70.986,0.29375
712,712,71.236,0.29408
715,715,71.486,0.29361
717,717,71.737,0.29517
720,720,71.987,0.29518
722,722,72.237,0.29428
725,725,72.487,0.29479
727,727,72.737,0.29565
730,730,72.987,0.29455
732,732,73.237,0.29255
735,735,73.487,0.29376
737,737,73.737,0.29341
740,740,73.987,0.29399
742,742,74.237,0.29435
745,745,74.487,0.29243
747,747,74.737,0.29368
750,750,74.987,0.29537
752,752,75.237,0.29517
755,755,75.487,0.29346
757,757,75.738,0.29341
760,760,75.988,0.29376
762,762,76.238,0.29484
765,765,76.488,0.29557
767,767,76.738,0.29479
770,770,76.988,0.29495
772,772,77.238,0.29504
775,775,77.488,0.29505
777,777,77.738,0.29351
780,780,77.988,0.29303
782,782,78.238,0.29445
785,785,78.488,0.29361
787,787,78.738,0.29519
790,790,78.988,0.29288
792,792,79.238,0.29481
795,795,79.488,0.29328
797,797,79.739,0.29319
800,800,79.989,0.29298
802,802,80.239,0.29303
805,805,80.489,0.29269
807,807,80.739,0.29269
810,810,80.989,0.29152
812,812,81.239,0.29098
815,815,81.489,0.29202
817,817,81.739,0.29129
820,820,81.989,0.29136
822,822,82.239,0.29103
825,825,82.489,0.29255
827,827,82.739,0.29261
830,830,82.989,0.29333
832,832,83.239,0.29289
835,835,83.489,0.29382
837,837,83.74,0.29231
840,840,83.99,0.29222
842,842,84.24,0.29241
845,845,84.49,0.29238
847,847,84.74,0.29162
850,850,84.99,0.29099
852,852,85.24,0.29301
855,855,85.49,0.2906
857,857,85.74,0.29255
860,860,85.99,0.29099
862,862,86.24,0.29085
865,865,86.49,0.29293
867,867,86.74,0.29236
870,870,86.99,0.29251
872,872,87.24,0.29305
875,875,87.49,0.29248
877,877,87.741,0.29222
880,880,87.991,0.29228
882,882,88.241,0.28847
885,885,88.491,0.28443
887,887,88.741,0.2859
890,890,88.991,0.28647
892,892,89.241,0.2859
895,895,89.491,0.28746
897,897,89.741,0.28732
900,900,89.991,0.28896
902,902,90.241,0.29015
905,905,90.491,0.28814
907,907,90.741,0.28807
910,910,90.991,0.28797
912,912,91.241,0.28876
915,915,91.491,0.29049
917,917,91.742,0.2906
920,920,91.992,0.29138
922,922,92.242,0.29166
925,925,92.492,0.29239
927,927,92.742,0.29208
930,930,92.992,0.29192
932,932,93.242,0.29139
935,935,93.492,0.29249
937,937,93.742,0.29289
940,940,93.992,0.2907
942,942,94.242,0.29013
945,945,94.492,0.28717
947,947,94.742,0.28909
950,950,94.992,0.28857
952,952,95.242,0.28895
955,955,95.492,0.29049
957,957,95.743,0.29015
960,960,95.993,0.2891
962,962,96.243,0.28955
965,965,96.493,0.28916
967,967,96.743,0.29032
970,970,96.993,0.28959
972,972,97.243,0.28853
975,975,97.493,0.2885
977,977,97.743,0.28744
980,980,97.993,0.28681
982,982,98.243,0.28424
985,985,98.493,0.28438
987,987,98.743,0.28483
990,990,98.993,0.28473
992,992,99.243,0.2867
995,995,99.493,0.28647
997,997,99.743,0.28566
1000,1000,99.994,0.28641
1002,1002,100.24,0.28641
1005,1005,100.49,0.28691
1007,1007,100.74,0.2875
1010,1010,100.99,0.2865
1012,1012,101.24,0.28797
1015,1015,101.49,0.28729
1017,1017,101.74,0.28683
1020,1020,101.99,0.28732
1022,1022,102.24,0.28616
1025,1025,102.49,0.28925
1027,1027,102.74,0.28663
1030,1030,102.99,0.28657
1032,1032,103.24,0.28594
1035,1035,103.49,0.28686
1037,1037,103.74,0.28613
1040,1040,103.99,0.28644
1042,1042,104.24,0.28513
1045,1045,104.49,0.28637
1047,1047,104.74,0.28586
1050,1050,104.99,0.28614
1052,1052,105.24,0.28547
1055,1055,105.49,0.28324
1057,1057,105.74,0.28517
1060,1060,106,0.28161
1062,1062,106.25,0.28207
1065,1065,106.5,0.28218
1067,1067,106.75,0.28194
1070,1070,107,0.28101
1072,1072,107.25,0.28155
1075,1075,107.5,0.28228
1077,1077,107.75,0.28244
1080,1080,108,0.27998
1082,1082,108.25,0.28037
1085,1085,108.5,0.28122
1087,1087,108.75,0.28054
1090,1090,109,0.27962
1092,1092,109.25,0.27961
1095,1095,109.5,0.27892
1097,1097,109.75,0.27906
1100,1100,110,0.27938
1102,1102,110.25,0.28127
1105,1105,110.5,0.27785
1107,1107,110.75,0.28018
1110,1110,111,0.27916
1112,1112,111.25,0.27706
1115,1115,111.5,0.27874
1117,1117,111.75,0.27879
1120,1120,112,0.28039
1122,1122,112.25,0.27991
1125,1125,112.5,0.27995
1127,1127,112.75,0.27888
1130,1130,113,0.27942
1132,1132,113.25,0.27931
1135,1135,113.5,0.27987
1137,1137,113.75,0.27814
1140,1140,114,0.27912
1142,1142,114.25,0.27772
1145,1145,114.5,0.27641
1147,1147,114.75,0.27643
1150,1150,115,0.27646
1152,1152,115.25,0.27874
1155,1155,115.5,0.27954
1157,1157,115.75,0.28008
1160,1160,116,0.28025
1162,1162,116.25,0.27921
1165,1165,116.5,0.28105
1167,1167,116.75,0.28015
1170,1170,117,0.28007
1172,1172,117.25,0.28125
1175,1175,117.5,0.27988
1177,1177,117.75,0.28102
1180,1180,118,0.2811
1182,1182,118.25,0.28251
1185,1185,118.5,0.28095
1187,1187,118.75,0.28058
1190,1190,119,0.27919
1192,1192,119.25,0.28008
1195,1195,119.5,0.28171
1197,1197,119.75,0.28157
1200,1200,120,0.28039
1202,1202,120.25,0.27979
1205,1205,120.5,0.28037
1207,1207,120.75,0.28002
1210,1210,121,0.27931
1212,1212,121.25,0.27959
1215,1215,121.5,0.28021
1217,1217,121.75,0.27964
1220,1220,122,0.27895
1222,1222,122.25,0.27921
1225,1225,122.5,0.27858
1227,1227,122.75,0.27846
1230,1230,123,0.27865
1232,1232,123.25,0.27625
1235,1235,123.5,0.27708
1237,1237,123.75,0.27712
1240,1240,124,0.27639
1242,1242,124.25,0.27639
1245,1245,124.5,0.27628
1247,1247,124.75,0.27636
1250,1250,125,0.27625
1252,1252,125.25,0.27626
1255,1255,125.5,0.27625
1257,1257,125.75,0.27622
1260,1260,126,0.27626
1263,1263,126.25,0.27633
1265,1265,126.5,0.27615
1268,1268,126.75,0.27626
1270,1270,127,0.27625
1273,1273,127.25,0.27621
1275,1275,127.5,0.27615
1278,1278,127.75,0.27616
1280,1280,128,0.27625
1283,1283,128.25,0.27625
1285,1285,128.5,0.27625
1288,1288,128.75,0.27625
1290,1290,129,0.27639
1293,1293,129.25,0.27641
1295,1295,129.5,0.27629
1298,1298,129.75,0.27625
1300,1300,130,0.27626
1303,1303,130.25,0.27626
1305,1305,130.5,0.27631
1308,1308,130.75,0.27632
1310,1310,131,0.27626
1313,1313,131.25,0.27632
1315,1315,131.5,0.27625
1318,1318,131.75,0.27626
1320,1320,132,0.27621
1323,1323,132.25,0.27622
1325,1325,132.5,0.27626
1328,1328,132.75,0.27619
1330,1330,133,0.27613
1333,1333,133.25,0.276
1335,1335,133.5,0.27415
1338,1338,133.75,0.27615
1340,1340,134,0.27615
1343,1343,134.25,0.27603
1345,1345,134.5,0.27322
1348,1348,134.75,0.27217
1350,1350,135,0.27037
1353,1353,135.25,0.27033
1355,1355,135.5,0.27303
1358,1358,135.75,0.27263
1360,1360,136,0.27167
1363,1363,136.25,0.27113
1365,1365,136.5,0.27057
1368,1368,136.75,0.26991
1370,1370,137,0.27046
1373,1373,137.25,0.27107
1375,1375,137.5,0.27184
1378,1378,137.75,0.27103
1380,1380,138,0.27164
1383,1383,138.25,0.2735
1385,1385,138.5,0.25826
1388,1388,138.75,0.25773
1390,1390,139,0.256
1393,1393,139.25,0.25537
1395,1395,139.5,0.2542
1398,1398,139.75,0.25423
1400,1400,140,0.24977
1403,1403,140.25,0.25054
1405,1405,140.5,0.25104
1408,1408,140.75,0.25094
1410,1410,141,0.25035
1413,1413,141.25,0.24978
1415,1415,141.5,0.24988
