3,3,0.31428,0,0,0,0,0.40061,42.752,-185.29,2.8162,1,0.86751,202.87,0.99198,12.608,-2.2481,0.92955,0.40956,0,574.11,0,0,0,0,0,0,0
4,4,0.36751,0.94522,0.57925,-216.37,646.83,0.40019,48.961,-211.57,3.2212,1,0.98301,266.62,1.0233,3.4583,-5.5783,0.93009,0.57956,0.2901,654.71,101.85,2.6558,0.87861,208.99,1.0848,-14.484,-12.109
4,4,0.42274,0,0,0,0,0.39991,50.035,-215.78,2.9797,1,1.0525,305,1.1682,-38.796,-20.958,0.93048,0.60592,0,667.15,0,0,0,0,0,0,0
5,5,0.47442,0,0,0,0,0.39949,50.547,-217.18,2.9995,1,1.0565,307.17,1.1446,-31.929,-18.458,0.93065,0.61453,0,671.2,0,0,0,0,0,0,0
5,5,0.5268,0.94629,0.62591,-224.15,668.47,0.39911,51.026,-218.42,2.9901,1,1.0564,307.16,1.125,-26.202,-16.374,0.9307,0.62253,0.28888,674.97,105.87,2.7342,0.86267,200.19,1.0241,3.2276,-5.6623
6,6,0.56857,0.94593,0.62525,-223.89,668.23,0.39887,51.083,-218.02,3.077,1,1.0326,293.98,1.0448,-2.8056,-7.8582,0.93046,0.62062,0.28914,674.09,105.7,2.7805,0.93265,238.82,1.0201,4.3961,-5.237
6,6,0.62001,0.94588,0.62322,-223.55,667.29,0.39882,50.986,-217.55,3.0598,1,1.0182,286.03,1.0181,4.9889,-5.0212,0.93055,0.61731,0.28912,672.51,105.56,2.744,0.9265,235.43,0.99241,12.483,-2.2937
6,6,0.6409,0,0,0,0,0.39882,50.985,-217.54,3.0411,1,1.0207,287.42,1.0226,3.6799,-5.4977,0.93055,0.61725,0,672.48,0,0,0,0,0,0,0
7,7,0.67155,0.94603,0.62192,-223.42,666.68,0.39913,50.759,-217.59,3.0065,1,1.0245,289.53,1.0043,9.02,-3.554,0.93123,0.61548,0.28948,671.55,105.29,2.7192,0.93868,242.15,0.98638,14.24,-1.6541
7,7,0.72408,0.94586,0.61948,-222.97,665.59,0.39947,50.49,-217.28,2.9877,1,1.0256,290.11,0.9979,10.88,-2.8769,0.93145,0.61283,0.28989,670.27,104.91,2.6715,0.9428,244.43,0.9808,15.87,-1.0608
7,7,0.73479,0,0,0,0,0.39946,50.491,-217.27,2.9717,1,1.0277,291.3,1.0055,8.6581,-3.6858,0.93145,0.61278,0,670.25,0,0,0,0,0,0,0
8,8,0.77622,0.94557,0.62279,-223.35,667.19,0.39935,50.666,-217.67,2.9702,1,1.0252,289.93,0.9926,12.426,-2.3143,0.93123,0.616,0.28987,671.81,105.17,2.6809,0.94441,245.31,0.97051,18.873,0.032234
8,8,0.81847,0.94548,0.6208,-222.99,666.24,0.39891,50.821,-217.21,2.993,1,1.0149,284.23,0.96337,20.954,0.78961,0.93089,0.61409,0.28951,670.93,105.2,2.7268,0.9403,243.04,0.93896,28.078,3.3824
9,9,0.87145,0.94551,0.61878,-222.68,665.26,0.39854,50.935,-216.72,2.9974,1,1.0147,284.12,0.95857,22.356,1.2997,0.93053,0.61195,0.28916,669.96,105.22,2.7214,0.93766,241.59,0.93921,28.004,3.3556
9,9,0.92334,0.94552,0.6174,-222.46,664.59,0.39808,51.108,-216.42,2.9837,1,1.0112,282.21,0.95207,24.253,1.9901,0.93041,0.61041,0.28876,669.23,105.32,2.719,0.94188,243.92,0.92952,30.832,4.3848
10,10,0.96515,0.94549,0.6157,-222.17,663.77,0.3976,51.282,-216.2,2.993,1,1.0076,280.22,0.95803,22.512,1.3566,0.93054,0.6086,0.28839,668.33,105.37,2.6941,0.94237,244.19,0.93579,29.002,3.7188
10,10,1.0173,0.94547,0.61454,-221.97,663.21,0.39717,51.452,-216.08,2.9568,1,1.0079,280.34,0.95215,24.227,1.981,0.93071,0.60739,0.28812,667.72,105.42,2.6816,0.94301,244.54,0.93901,28.062,3.3769
11,11,1.0758,0.94561,0.61458,-222.04,663.21,0.39712,51.474,-216.16,2.9764,1,1.003,277.66,0.95531,23.307,1.6461,0.93087,0.60745,0.28818,667.72,105.39,2.7195,0.94114,243.51,0.93784,28.404,3.5011
11,11,1.124,0.94609,0.61416,-222.21,662.99,0.39776,51.137,-216.26,2.9889,1,1.0019,277.08,0.95262,24.091,1.9313,0.9312,0.60704,0.28877,667.5,105.06,2.6735,0.93506,240.15,0.9402,27.717,3.251
12,12,1.1737,0.94661,0.61282,-222.26,662.36,0.39893,50.499,-216.31,2.9636,1,1.0111,282.14,0.95679,22.876,1.4892,0.93174,0.60567,0.28992,666.81,104.38,2.6707,0.94398,245.08,0.95313,23.943,1.8774
12,12,1.1919,0,0,0,0,0.39897,50.476,-216.3,2.9531,1,1.0108,281.95,0.95747,22.678,1.417,0.93176,0.6056,0,666.78,0,0,0,0,0,0,0
12,12,1.2239,0.94684,0.61163,-222.19,661.84,0.40011,49.863,-216.3,2.9727,1,1.0082,280.52,0.95975,22.01,1.1739,0.93211,0.60446,0.29091,666.23,103.81,2.6613,0.93752,241.51,0.93216,30.062,4.1047
12,12,1.2411,0,0,0,0,0.40014,49.847,-216.29,2.9721,1,1.0094,281.21,0.96404,20.76,0.7189,0.93212,0.60436,0,666.18,0,0,0,0,0,0,0
13,13,1.2752,0.9468,0.61033,-221.99,661.27,0.4006,49.574,-216.22,3.016,1,1.0042,278.34,0.94317,26.849,2.9352,0.93235,0.60321,0.29144,665.61,103.46,2.694,0.94392,245.05,0.93529,29.148,3.7719
13,13,1.3243,0.94667,0.60734,-221.45,659.86,0.40008,49.727,-215.8,3.0139,1,1.0021,277.15,0.93597,28.95,3.7,0.93242,0.60031,0.29104,664.21,103.44,2.7308,0.94719,246.85,0.91859,34.021,5.5456
13,13,1.341,0,0,0,0,0.40005,49.74,-215.79,3.0099,1,1.0035,277.92,0.94154,27.325,3.1084,0.93242,0.60021,0,664.16,0,0,0,0,0,0,0
14,14,1.3735,0.94653,0.60537,-221.05,658.88,0.39894,50.226,-215.47,3.0352,1,1.0069,279.78,0.92858,31.105,4.4844,0.93234,0.59847,0.28999,663.31,103.8,2.7267,0.94484,245.55,0.93023,30.624,4.3092
14,14,1.3922,0,0,0,0,0.39889,50.25,-215.46,3.0434,1,1.0082,280.52,0.93241,29.989,4.0782,0.93234,0.59841,0,663.28,0,0,0,0,0,0,0
14,14,1.4234,0.94665,0.60536,-221.07,658.76,0.39745,50.972,-215.43,3.0638,1,1.0034,277.89,0.93308,29.792,4.0063,0.93228,0.59853,0.28859,663.3,104.48,2.739,0.93962,242.67,0.92843,31.148,4.5
14,14,1.4414,0,0,0,0,0.39737,51.012,-215.43,3.0869,1,1.0025,277.37,0.92529,32.065,4.8335,0.93227,0.59854,0,663.3,0,0,0,0,0,0,0
15,15,1.4768,0.94694,0.60495,-221.1,658.43,0.39595,51.7,-215.37,3.0595,1,1.009,280.97,0.93285,29.86,4.031,0.93229,0.59818,0.28716,663.08,105.13,2.7556,0.93654,240.97,0.92907,30.964,4.4329
15,15,1.491,0,0,0,0,0.3959,51.723,-215.36,3.1089,1,1.0003,276.17,0.93087,30.437,4.2411,0.9323,0.59812,0,663.04,0,0,0,0,0,0,0
