1,1,0.099522,0.6167,0.2561,0.55078,0.23962,0.57617,0.28735,0.65332,0.21704,0.51514,0.15784,0.6626,0.26099,0.40601,0.23511
2,2,0.20408,0.61328,0.28662,0.5498,0.26782,0.57422,0.31226,0.64893,0.24048,0.51709,0.19177,0.66064,0.29126,0.41357,0.25513
3,3,0.3183,0.63623,0.26221,0.56494,0.25366,0.59082,0.29688,0.67041,0.21838,0.53223,0.172,0.68408,0.27197,0.42285,0.23657
5,5,0.46066,0.60742,0.27319,0.54199,0.2561,0.56885,0.30127,0.646,0.22156,0.5127,0.17139,0.66309,0.2749,0.40161,0.23853
6,6,0.55981,0.60693,0.29639,0.5459,0.28027,0.56885,0.32007,0.64209,0.25049,0.51465,0.20312,0.65576,0.29272,0.41577,0.25586
7,7,0.67619,0.63965,0.27661,0.5625,0.2583,0.59668,0.31128,0.67676,0.22607,0.52295,0.17212,0.68555,0.27612,0.4082,0.23877
8,8,0.81996,0.62256,0.27173,0.55322,0.25684,0.58154,0.30225,0.6582,0.22156,0.52148,0.17432,0.67236,0.27563,0.41016,0.23645
9,9,0.93238,0.6123,0.27368,0.5459,0.25879,0.56934,0.30249,0.66016,0.22314,0.52002,0.17224,0.67285,0.27686,0.40674,0.23743
10,10,1.0402,0.60742,0.30103,0.54395,0.28369,0.56445,0.32544,0.64795,0.25342,0.51904,0.20422,0.65381,0.30273,0.41699,0.25732
12,12,1.1733,0.64307,0.27734,0.57764,0.25708,0.59814,0.30615,0.68066,0.23657,0.5498,0.17688,0.69092,0.27856,0.4292,0.23767
13,13,1.2859,0.61328,0.27271,0.55273,0.25879,0.57373,0.30127,0.65088,0.22363,0.52637,0.18079,0.66699,0.27612,0.41602,0.23926
14,14,1.4024,0.6001,0.302,0.54248,0.27637,0.56006,0.3269,0.63916,0.2627,0.51318,0.2041,0.64746,0.30542,0.40601,0.25952
15,15,1.5127,0.64111,0.27393,0.57373,0.25659,0.59668,0.30371,0.68066,0.22705,0.54346,0.17407,0.68945,0.27441,0.4248,0.23535
16,16,1.6287,0.62305,0.27368,0.55566,0.25732,0.57861,0.30273,0.66064,0.23108,0.52539,0.17932,0.67725,0.28516,0.41089,0.24146
18,18,1.7619,0.60791,0.30322,0.54785,0.2854,0.56738,0.32617,0.64551,0.25562,0.52051,0.2074,0.65625,0.30225,0.41431,0.25562
19,19,1.8696,0.64111,0.2876,0.57373,0.26978,0.60107,0.31543,0.67529,0.23816,0.54004,0.18555,0.68604,0.27954,0.42188,0.24072
20,20,1.9865,0.63623,0.27783,0.56543,0.26855,0.59619,0.31055,0.66406,0.22925,0.53174,0.1803,0.67871,0.28174,0.41016,0.23816
21,21,2.1211,0.62549,0.27466,0.5625,0.25854,0.58691,0.30469,0.65918,0.22388,0.5332,0.17944,0.67334,0.27246,0.41333,0.23804
22,22,2.2385,0.61865,0.27515,0.54883,0.26416,0.57178,0.30591,0.65527,0.2312,0.52344,0.17468,0.67041,0.27539,0.40259,0.23657
