18,18,1.8167,0,0,0,0,0.48166,7.8207,-187.69,2.7048,1,0.50464,2.56,0.58348,159.99,51.394,0.93455,0.40957,0,574.87,0,0,0,0,0,0,0
19,19,1.9194,0,0,0,0,0.48131,7.9701,-188,2.8105,1,0.53784,20.888,0.54658,170.76,55.313,0.93533,0.40957,0,574.77,0,0,0,0,0,0,0
20,20,1.9603,0,0,0,0,0.48152,10.903,-260.55,3.9937,1,0.57356,40.606,0.033683,320.4,109.78,0.93615,0.87352,0,795.09,0,0,0,0,0,0,0
20,20,2.0115,0,0,0,0,0.48238,10.533,-263.98,4.0732,1,0.57834,43.245,0.0064292,328.36,112.68,0.9358,0.8968,0,806.22,0,0,0,0,0,0,0
21,21,2.0635,0,0,0,0,0.48395,9.672,-266.7,4.0989,1,0.57565,41.76,-0.022664,336.85,115.76,0.93626,0.91263,0,813.66,0,0,0,0,0,0,0
21,21,2.1228,0,0,0,0,0.48594,8.49,-268.22,4.1276,1,0.57836,43.254,0.010441,327.19,112.25,0.93692,0.91997,0,817.05,0,0,0,0,0,0,0
22,22,2.174,0,0,0,0,0.48771,7.4219,-268.99,4.1121,1,0.57567,41.772,-0.0079942,332.57,114.21,0.93701,0.92456,0,819.22,0,0,0,0,0,0,0
22,22,2.2207,0,0,0,0,0.48918,6.5349,-269.38,4.1154,1,0.56606,36.465,-0.006678,332.18,114.07,0.93668,0.92829,0,821.06,0,0,0,0,0,0,0
23,23,2.2687,0,0,0,0,0.49081,5.5391,-269.62,4.1084,1,0.57497,41.383,-0.0062694,332.06,114.02,0.93636,0.93091,0,822.37,0,0,0,0,0,0,0
23,23,2.3162,0,0,0,0,0.49302,4.1846,-270.2,4.1172,1,0.57629,42.113,-0.0019237,330.79,113.56,0.93607,0.93569,0,824.7,0,0,0,0,0,0,0
24,24,2.3655,0,0,0,0,0.49582,2.4536,-270.87,4.1333,1,0.56013,33.19,-0.012287,333.82,114.66,0.93624,0.93935,0,826.41,0,0,0,0,0,0,0
24,24,2.4113,0,0,0,0,0.49908,0.43528,-271.3,4.1341,1,0.55466,30.17,-0.015024,334.62,114.95,0.93679,0.94012,0,826.68,0,0,0,0,0,0,0
25,25,2.4606,0,0,0,0,0.50236,-1.6017,-271.4,4.1315,1,0.55584,30.823,-0.013796,334.26,114.82,0.93713,0.93953,0,826.34,0,0,0,0,0,0,0
25,25,2.522,0,0,0,0,0.5054,-3.4914,-271.42,4.1053,1,0.55791,31.966,-0.012997,334.02,114.74,0.93728,0.93917,0,826.13,0,0,0,0,0,0,0
26,26,2.5695,0,0,0,0,0.50816,-5.2007,-271.41,4.1047,1,0.55705,31.491,0.0053777,328.66,112.79,0.93736,0.93879,0,825.93,0,0,0,0,0,0,0
26,26,2.6168,0.9561,0.93875,-281.44,821.3,0.51066,-6.7533,-271.66,4.0897,1,0.55095,28.126,-0.016912,335.17,115.15,0.93766,0.93939,0.42608,826.15,45.455,4.5556,0.83421,184.48,0.069969,309.82,105.93
27,27,2.6643,0.95607,0.95675,-284.37,829.88,0.51307,-8.3007,-273.67,4.0981,1,0.54996,27.578,-0.038413,341.44,117.44,0.93815,0.95048,0.42841,831.31,44.479,4.6107,0.83421,184.49,0.060399,312.61,106.94
27,27,2.712,0,0,0,0,0.51348,-8.532,-272.85,4.1195,1,0.84647,191.25,-0.17425,381.07,131.86,0.93794,0.946,0,829.22,0,0,0,0,0,0,0
29,29,2.8694,0,0,0,0,0.51832,-11.352,-268.76,3.9891,1,0.93372,239.41,-0.18085,383,132.56,0.93887,0.91659,0,815.05,0,0,0,0,0,0,0
31,31,3.0591,0.95516,0.91997,-277.96,812.81,0,0,0,0,0,0,0,0,0,0,0,0,0.43327,0,40.598,4.3426,1.1514,359.56,-0.12813,367.62,126.96
31,31,3.1251,0,0,0,0,0.51783,-10.902,-265.47,3.9036,1,0.94012,242.95,-0.19633,387.52,134.21,0.93938,0.8938,0,804.15,0,0,0,0,0,0,0
32,32,3.1756,0.95569,0.88872,-273.18,797.9,0.51691,-10.24,-262.72,3.8621,1,0.92061,232.18,-0.12202,365.83,126.32,0.93932,0.87648,0.43165,795.94,40.822,4.2942,1.142,354.38,-0.14737,373.23,129.01
32,32,3.2419,0,0,0,0,0.51603,-9.612,-260.13,3.832,1,0.93604,240.69,-0.18245,383.47,132.73,0.93963,0.85885,0,787.52,0,0,0,0,0,0,0
33,33,3.2626,0.95693,0.86652,-270.23,787.16,0.51534,-9.1713,-259.97,3.8402,1,0.8858,212.96,0.31063,239.6,80.369,0.94085,0.85372,0.43044,784.87,40.985,4.3089,1.0467,301.78,0.32089,236.61,79.281
