1,1,0.077301,-0.0025014
3,3,0.32736,-0.0031449
6,6,0.57743,-0.002387
8,8,0.82749,-0.0015005
11,11,1.0776,0.00034398
13,13,1.3276,0.00070144
16,16,1.5777,0.0011161
18,18,1.8277,0.00058705
21,21,2.0778,-0.00047104
23,23,2.3279,-0.0019295
26,26,2.5779,0.00024389
28,28,2.828,0.00032968
31,31,3.0781,-0.0012146
33,33,3.3281,0.00060135
36,36,3.5782,0.00071574
38,38,3.8282,0.0001295
41,41,4.0783,-0.0018294
43,43,4.3284,-0.0014433
46,46,4.5784,-0.00059973
48,48,4.8285,-0.0020153
51,51,5.0786,-0.0026301
53,53,5.3286,-0.0028589
56,56,5.5787,-0.0037597
58,58,5.8287,-0.0023584
61,61,6.0788,-0.0024442
63,63,6.3289,-0.0036882
66,66,6.5789,-0.0026301
68,68,6.829,-0.0021154
71,71,7.0791,-0.0035738
73,73,7.3291,-0.0040028
76,76,7.5792,-0.0024013
78,78,7.8292,-0.0038741
81,81,8.0793,-0.0041029
83,83,8.3294,-0.0030734
86,86,8.5794,-0.0025014
88,88,8.8295,-0.0032878
91,91,9.0796,-0.0036882
93,93,9.3296,-0.0021011
96,96,9.5797,-0.0020153
98,98,9.8297,-0.0016864
101,101,10.08,-0.00089999
103,103,10.33,-0.003102
106,106,10.58,-0.002673
108,108,10.83,-0.0029161
111,111,11.08,-0.0033021
113,113,11.33,-0.002959
116,116,11.58,-0.0028017
118,118,11.83,-0.0025157
121,121,12.08,-0.0035166
123,123,12.33,-0.0026301
126,126,12.58,-0.0027731
128,128,12.83,-0.0016435
131,131,13.081,-0.001429
133,133,13.331,-0.0021726
136,136,13.581,-0.0023727
138,138,13.831,-0.0023298
141,141,14.081,-0.0025443
143,143,14.331,-0.0030734
146,146,14.581,-0.0041601
148,148,14.831,-0.005018
151,151,15.081,-0.0040171
153,153,15.331,-0.0036739
156,156,15.581,-0.0025729
158,158,15.831,-0.0019867
161,161,16.081,-0.0020582
163,163,16.331,-0.0014004
166,166,16.581,-0.0014004
168,168,16.831,-0.0026015
171,171,17.082,-0.0034165
173,173,17.332,-0.0048321
