31,31,3.0576,0.94087,0.40953,-189.35,571.64,0,0,0,0,0,0,0,0,0,0,0,0,0.36977,0,55.81,1.9404,0.54995,27.572,1.7743,-215.66,-85.33
31,31,3.1045,0.94137,0.40953,-189.49,571.41,0,0,0,0,0,0,0,0,0,0,0,0,0.36543,0,57.648,1.9541,0.54623,25.518,1.7874,-219.47,-86.718
123,123,12.344,0,0,0,0,0.45062,21.144,-192.97,2.4113,1,0.55192,28.658,0.18844,247.06,83.086,0.9484,0.40954,0,572.77,0,0,0,0,0,0,0
124,124,12.39,0,0,0,0,0.45045,21.777,-198.16,2.4683,1,0.55559,30.688,0.13689,262.1,88.56,0.94864,0.4415,0,587.87,0,0,0,0,0,0,0
124,124,12.436,0,0,0,0,0.45062,21.69,-198.13,2.4869,1,0.55145,28.399,0.13589,262.39,88.666,0.94879,0.44093,0,587.58,0,0,0,0,0,0,0
125,125,12.483,0,0,0,0,0.45118,21.441,-198.15,2.485,1,0.55005,27.628,0.14643,259.32,87.547,0.94887,0.44089,0,587.56,0,0,0,0,0,0,0
125,125,12.545,0,0,0,0,0.45209,20.994,-197.72,2.4742,1,0.55022,27.72,0.14071,260.99,88.154,0.94885,0.43817,0,586.29,0,0,0,0,0,0,0
126,126,12.596,0,0,0,0,0.45243,20.84,-197.45,2.4544,1,0.60027,55.347,0.085127,277.2,94.057,0.94838,0.43766,0,586.11,0,0,0,0,0,0,0
225,225,22.544,0.94546,0.40955,-191.94,573.49,0,0,0,0,0,0,0,0,0,0,0,0,0.48738,0,5.3408,2.6447,-0.018472,-286.2,0.29454,216.1,71.818
226,226,22.585,0.94395,0.46612,-200.3,600.51,0,0,0,0,0,0,0,0,0,0,0,0,0.48794,0,5.3372,2.8037,-0.06901,-314.09,0.22888,235.26,78.791
227,227,22.729,0.94313,0.4638,-199.6,599.52,0,0,0,0,0,0,0,0,0,0,0,0,0.48843,0,5.1064,2.7988,-0.067167,-313.08,0.2327,234.15,78.385
227,227,22.729,0.94033,0.4639,-198.48,599.94,0,0,0,0,0,0,0,0,0,0,0,0,0.48645,0,6.0048,2.8106,-0.052245,-304.84,0.23469,233.57,78.174
227,227,22.729,0.94233,0.46402,-199.32,599.74,0,0,0,0,0,0,0,0,0,0,0,0,0.48793,0,5.3372,2.785,-0.06217,-310.32,0.22888,235.26,78.791
228,228,22.791,0.93586,0.45923,-195.93,598.3,0.60548,-47.203,-200.95,2.4465,1,0.088996,-226.87,-0.055684,318.29,109.01,0.94977,0.45894,0.48268,594.66,7.6827,2.7943,0.25562,-134.9,-0.12912,339.72,116.81
228,228,22.84,0,0,0,0,0.60376,-46.917,-201.81,2.4645,1,0.23035,-148.84,-0.10875,333.77,114.65,0.94704,0.47114,0,600.85,0,0,0,0,0,0,0
229,229,22.893,0.93285,0.46746,-195.98,602.6,0.60331,-46.778,-202.19,2.4555,1,0.22741,-150.47,-0.12085,337.3,115.93,0.94728,0.47292,0.48035,601.67,8.7893,2.8254,0.39058,-60.401,-0.18829,356.98,123.09
229,229,22.935,0.93301,0.46526,-195.7,601.53,0.60273,-46.477,-202.37,2.4706,1,0.23117,-148.39,-0.10559,332.85,114.31,0.94804,0.47201,0.47977,601.16,9.0375,2.8206,0.3939,-58.566,-0.18835,357,123.1
230,230,22.982,0.93201,0.46378,-195.06,600.96,0.60237,-46.303,-201.83,2.4605,1,0.22984,-149.13,-0.10029,331.3,113.75,0.94696,0.47135,0.47951,601,9.1483,2.8339,0.39344,-58.819,-0.17083,351.88,121.24
