5,5,0.48318,33.266,0.82656
15,15,1.4834,33.266,0.82656
25,25,2.4837,33.258,0.82578
35,35,3.4839,33.266,0.82656
45,45,4.4842,33.273,0.82734
55,55,5.4844,33.258,0.82578
65,65,6.4846,33.266,0.82656
75,75,7.4849,33.273,0.82734
85,85,8.4851,33.258,0.82578
95,95,9.4854,33.258,0.82578
105,105,10.486,33.273,0.82734
115,115,11.486,33.258,0.82578
125,125,12.486,33.266,0.82656
135,135,13.486,33.273,0.82734
145,145,14.487,33.281,0.82812
155,155,15.487,33.281,0.82812
165,165,16.487,33.273,0.82734
175,175,17.487,33.289,0.82891
185,185,18.488,33.289,0.82891
195,195,19.488,33.289,0.82891
205,205,20.488,33.273,0.82734
215,215,21.488,33.281,0.82812
225,225,22.489,33.289,0.82891
235,235,23.489,33.289,0.82891
245,245,24.489,33.289,0.82891
255,255,25.489,33.289,0.82891
265,265,26.49,33.289,0.82891
275,275,27.49,33.305,0.83047
285,285,28.49,33.305,0.83047
295,295,29.49,33.305,0.83047
305,305,30.491,33.289,0.82891
315,315,31.491,33.297,0.82969
325,325,32.491,33.305,0.83047
335,335,33.491,33.297,0.82969
345,345,34.491,33.297,0.82969
355,355,35.492,33.297,0.82969
365,365,36.492,33.297,0.82969
375,375,37.492,33.297,0.82969
385,385,38.492,33.312,0.83125
395,395,39.493,33.312,0.83125
405,405,40.493,33.305,0.83047
415,415,41.493,33.305,0.83047
425,425,42.493,33.297,0.82969
435,435,43.494,33.305,0.83047
445,445,44.494,33.312,0.83125
455,455,45.494,33.305,0.83047
465,465,46.494,33.305,0.83047
475,475,47.495,33.305,0.83047
485,485,48.495,33.289,0.82891
495,495,49.495,33.312,0.83125
505,505,50.495,33.312,0.83125
515,515,51.496,33.32,0.83203
525,525,52.496,33.312,0.83125
535,535,53.496,33.312,0.83125
545,545,54.496,33.32,0.83203
555,555,55.497,33.305,0.83047
565,565,56.497,33.305,0.83047
575,575,57.497,33.312,0.83125
585,585,58.497,33.32,0.83203
595,595,59.498,33.32,0.83203
605,605,60.498,33.312,0.83125
615,615,61.498,33.32,0.83203
625,625,62.498,33.312,0.83125
635,635,63.499,33.32,0.83203
645,645,64.499,33.328,0.83281
655,655,65.499,33.32,0.83203
665,665,66.499,33.32,0.83203
675,675,67.5,33.312,0.83125
685,685,68.5,33.312,0.83125
695,695,69.5,33.344,0.83437
705,705,70.5,33.336,0.83359
715,715,71.501,33.344,0.83437
725,725,72.501,33.352,0.83516
735,735,73.501,33.336,0.83359
745,745,74.501,33.344,0.83437
755,755,75.501,33.336,0.83359
765,765,76.502,33.344,0.83437
775,775,77.502,33.336,0.83359
785,785,78.502,33.344,0.83437
795,795,79.502,33.352,0.83516
805,805,80.503,33.352,0.83516
815,815,81.503,33.352,0.83516
825,825,82.503,33.367,0.83672
835,835,83.503,33.359,0.83594
845,845,84.504,33.367,0.83672
855,855,85.504,33.359,0.83594
865,865,86.504,33.359,0.83594
875,875,87.504,33.375,0.8375
885,885,88.505,33.367,0.83672
895,895,89.505,33.367,0.83672
905,905,90.505,33.367,0.83672
915,915,91.505,33.367,0.83672
925,925,92.506,33.383,0.83828
935,935,93.506,33.383,0.83828
945,945,94.506,33.391,0.83906
955,955,95.506,33.391,0.83906
965,965,96.507,33.391,0.83906
975,975,97.507,33.391,0.83906
985,985,98.507,33.398,0.83984
995,995,99.507,33.391,0.83906
1005,1005,100.51,33.391,0.83906
1015,1015,101.51,33.391,0.83906
1025,1025,102.51,33.391,0.83906
1035,1035,103.51,33.406,0.84062
1045,1045,104.51,33.391,0.83906
1055,1055,105.51,33.406,0.84062
1065,1065,106.51,33.406,0.84062
1075,1075,107.51,33.398,0.83984
1085,1085,108.51,33.414,0.84141
1095,1095,109.51,33.414,0.84141
1105,1105,110.51,33.422,0.84219
1115,1115,111.51,33.422,0.84219
1125,1125,112.51,33.422,0.84219
1135,1135,113.51,33.422,0.84219
1145,1145,114.51,33.422,0.84219
1155,1155,115.51,33.414,0.84141
1165,1165,116.51,33.43,0.84297
1175,1175,117.51,33.438,0.84375
1185,1185,118.51,33.438,0.84375
1195,1195,119.51,33.438,0.84375
1205,1205,120.51,33.438,0.84375
1215,1215,121.51,33.43,0.84297
1225,1225,122.51,33.445,0.84453
1235,1235,123.51,33.453,0.84531
1245,1245,124.51,33.445,0.84453
1255,1255,125.51,33.445,0.84453
1265,1265,126.51,33.438,0.84375
1275,1275,127.51,33.453,0.84531
1285,1285,128.51,33.445,0.84453
1295,1295,129.51,33.445,0.84453
1305,1305,130.51,33.445,0.84453
1315,1315,131.52,33.453,0.84531
1325,1325,132.52,33.461,0.84609
1335,1335,133.52,33.469,0.84688
1345,1345,134.52,33.453,0.84531
1355,1355,135.52,33.469,0.84688
1365,1365,136.52,33.469,0.84688
1375,1375,137.52,33.461,0.84609
1385,1385,138.52,33.469,0.84688
1395,1395,139.52,33.461,0.84609
1405,1405,140.52,33.453,0.84531
1415,1415,141.52,33.461,0.84609
1425,1425,142.52,33.484,0.84844
1435,1435,143.52,33.461,0.84609
1445,1445,144.52,33.469,0.84688
1455,1455,145.52,33.469,0.84688
1465,1465,146.52,33.469,0.84688
1475,1475,147.52,33.477,0.84766
1485,1485,148.52,33.477,0.84766
1495,1495,149.52,33.477,0.84766
1505,1505,150.52,33.469,0.84688
1515,1515,151.52,33.477,0.84766
1525,1525,152.52,33.492,0.84922
1535,1535,153.52,33.484,0.84844
1545,1545,154.52,33.484,0.84844
1555,1555,155.52,33.5,0.85
1565,1565,156.52,33.484,0.84844
1575,1575,157.52,33.484,0.84844
1585,1585,158.52,33.484,0.84844
1595,1595,159.52,33.508,0.85078
1605,1605,160.52,33.484,0.84844
1615,1615,161.52,33.484,0.84844
1625,1625,162.52,33.5,0.85
1635,1635,163.52,33.492,0.84922
1645,1645,164.52,33.5,0.85
1655,1655,165.52,33.492,0.84922
1665,1665,166.52,33.492,0.84922
1675,1675,167.52,33.5,0.85
1685,1685,168.52,33.5,0.85
1695,1695,169.52,33.508,0.85078
1705,1705,170.52,33.508,0.85078
1715,1715,171.52,33.5,0.85
1725,1725,172.53,33.523,0.85234
1735,1735,173.53,33.508,0.85078
1745,1745,174.53,33.516,0.85156
1755,1755,175.53,33.5,0.85
1765,1765,176.53,33.516,0.85156
1775,1775,177.53,33.508,0.85078
1785,1785,178.53,33.516,0.85156
1795,1795,179.53,33.516,0.85156
1805,1805,180.53,33.523,0.85234
1815,1815,181.53,33.516,0.85156
1825,1825,182.53,33.523,0.85234
1835,1835,183.53,33.523,0.85234
1845,1845,184.53,33.539,0.85391
1855,1855,185.53,33.523,0.85234
1865,1865,186.53,33.539,0.85391
1875,1875,187.53,33.531,0.85313
1885,1885,188.53,33.531,0.85313
1895,1895,189.53,33.539,0.85391
1905,1905,190.53,33.531,0.85313
1915,1915,191.53,33.531,0.85313
1925,1925,192.53,33.555,0.85547
1935,1935,193.53,33.523,0.85234
