0,0,0.0065401,-0.35596,-0.26074,0.90381
0,0,0.022165,-0.36328,-0.25439,0.90381
0,0,0.03779,-0.35986,-0.26416,0.90723
1,1,0.053415,-0.36133,-0.26514,0.90771
1,1,0.06904,-0.36279,-0.27002,0.91211
1,1,0.084665,-0.36279,-0.27197,0.9082
1,1,0.10029,-0.35547,-0.26807,0.90771
1,1,0.11592,-0.36377,-0.27002,0.89795
1,1,0.13154,-0.36133,-0.26318,0.90576
1,1,0.14717,-0.35693,-0.26807,0.90674
2,2,0.16279,-0.36182,-0.27002,0.9043
2,2,0.17842,-0.36182,-0.25781,0.90625
2,2,0.19404,-0.354,-0.27002,0.90625
2,2,0.20967,-0.35742,-0.26953,0.90576
2,2,0.22529,-0.36328,-0.25439,0.90869
2,2,0.24092,-0.34912,-0.26025,0.90234
3,3,0.25654,-0.35498,-0.2666,0.90234
3,3,0.27217,-0.35938,-0.2583,0.90332
3,3,0.28779,-0.35498,-0.2583,0.9082
3,3,0.30342,-0.35156,-0.25879,0.91113
3,3,0.31904,-0.35352,-0.26953,0.90381
3,3,0.33467,-0.36377,-0.27588,0.9082
4,4,0.35029,-0.35254,-0.25439,0.91309
4,4,0.36591,-0.3584,-0.26562,0.90576
4,4,0.38154,-0.35449,-0.26807,0.90723
4,4,0.39716,-0.36523,-0.27197,0.90918
4,4,0.41279,-0.35986,-0.26611,0.90674
4,4,0.42841,-0.36523,-0.26367,0.90479
4,4,0.44404,-0.36084,-0.25586,0.91504
5,5,0.45966,-0.36133,-0.26709,0.90039
5,5,0.47529,-0.36475,-0.25879,0.90625
5,5,0.49091,-0.36523,-0.2583,0.9082
5,5,0.50654,-0.36816,-0.25244,0.91064
5,5,0.52216,-0.36377,-0.25293,0.90625
5,5,0.53779,-0.3584,-0.26855,0.90723
6,6,0.55341,-0.36035,-0.26025,0.91406
6,6,0.56904,-0.35889,-0.25977,0.90479
6,6,0.58466,-0.36084,-0.26514,0.9043
6,6,0.60029,-0.36133,-0.26074,0.90283
6,6,0.61591,-0.36377,-0.26074,0.89941
6,6,0.63154,-0.36426,-0.26318,0.89893
6,6,0.64716,-0.36914,-0.26465,0.90771
7,7,0.66279,-0.35791,-0.27148,0.89648
7,7,0.67841,-0.34668,-0.25195,0.90967
7,7,0.69404,-0.35449,-0.25488,0.8999
7,7,0.70966,-0.35645,-0.26416,0.90186
7,7,0.72529,-0.36133,-0.26807,0.89893
7,7,0.74091,-0.3584,-0.26172,0.90723
8,8,0.75654,-0.36279,-0.25928,0.90625
8,8,0.77216,-0.35645,-0.25732,0.90869
8,8,0.78779,-0.354,-0.25879,0.90137
8,8,0.80341,-0.35742,-0.271,0.89941
8,8,0.81904,-0.36426,-0.2627,0.90674
8,8,0.83466,-0.35791,-0.26514,0.90332
9,9,0.85029,-0.36719,-0.26611,0.90088
9,9,0.86591,-0.37549,-0.26172,0.90967
9,9,0.88154,-0.36182,-0.26514,0.90332
9,9,0.89716,-0.36328,-0.25684,0.9082
9,9,0.91279,-0.36816,-0.26318,0.90381
9,9,0.92841,-0.36084,-0.25781,0.90771
9,9,0.94404,-0.36816,-0.25537,0.90918
10,10,0.95966,-0.3623,-0.26611,0.90674
10,10,0.97529,-0.36084,-0.25977,0.90039
10,10,0.99091,-0.35791,-0.26074,0.90088
10,10,1.0065,-0.36182,-0.25781,0.90527
10,10,1.0222,-0.36816,-0.26416,0.896
10,10,1.0378,-0.35107,-0.26123,0.89893
11,11,1.0534,-0.36621,-0.26953,0.90332
11,11,1.069,-0.35693,-0.26025,0.90479
11,11,1.0847,-0.3623,-0.25781,0.90576
11,11,1.1003,-0.36475,-0.26416,0.90039
11,11,1.1159,-0.35449,-0.25488,0.90186
11,11,1.1315,-0.35791,-0.26025,0.89648
11,11,1.1472,-0.3623,-0.26172,0.9082
12,12,1.1628,-0.36035,-0.26074,0.90186
12,12,1.1784,-0.36035,-0.25146,0.90625
12,12,1.194,-0.35645,-0.26025,0.90723
12,12,1.2097,-0.36475,-0.25,0.90576
12,12,1.2253,-0.35742,-0.25391,0.90332
12,12,1.2409,-0.36523,-0.26123,0.90381
13,13,1.2565,-0.36133,-0.2583,0.90039
13,13,1.2722,-0.36426,-0.25879,0.90283
13,13,1.2878,-0.3623,-0.26416,0.9043
13,13,1.3034,-0.37549,-0.25586,0.90723
13,13,1.319,-0.36035,-0.26416,0.90674
13,13,1.3347,-0.36523,-0.24756,0.90381
14,14,1.3503,-0.36523,-0.25879,0.90918
14,14,1.3659,-0.35791,-0.2583,0.90527
14,14,1.3815,-0.36182,-0.26074,0.9082
14,14,1.3972,-0.36523,-0.2666,0.91064
14,14,1.4128,-0.35986,-0.26465,0.91016
14,14,1.4284,-0.36084,-0.25586,0.90869
14,14,1.444,-0.35889,-0.25293,0.90723
15,15,1.4597,-0.35986,-0.25293,0.90234
15,15,1.4753,-0.36475,-0.25977,0.90918
15,15,1.4909,-0.36328,-0.25732,0.90723
15,15,1.5065,-0.36865,-0.26221,0.9043
15,15,1.5222,-0.36328,-0.25488,0.90186
15,15,1.5378,-0.36182,-0.26465,0.8999
16,16,1.5534,-0.35107,-0.2583,0.90283
16,16,1.569,-0.35498,-0.25586,0.90674
16,16,1.5847,-0.35596,-0.25977,0.90576
16,16,1.6003,-0.35645,-0.26611,0.91162
16,16,1.6159,-0.36133,-0.25977,0.90527
16,16,1.6315,-0.36572,-0.26953,0.90479
16,16,1.6472,-0.36719,-0.27051,0.90576
17,17,1.6628,-0.36377,-0.25977,0.90527
17,17,1.6784,-0.36133,-0.26465,0.90332
17,17,1.694,-0.3623,-0.25635,0.9082
17,17,1.7097,-0.36279,-0.25195,0.90039
17,17,1.7253,-0.37207,-0.25391,0.90381
17,17,1.7409,-0.35693,-0.25293,0.90479
18,18,1.7565,-0.3584,-0.24902,0.90674
18,18,1.7722,-0.37012,-0.25293,0.91309
18,18,1.7878,-0.36133,-0.25977,0.90088
18,18,1.8034,-0.35742,-0.25537,0.90283
18,18,1.819,-0.36572,-0.26318,0.91064
18,18,1.8347,-0.36133,-0.27002,0.90479
19,19,1.8503,-0.36475,-0.25537,0.90381
19,19,1.8659,-0.36768,-0.25635,0.90625
19,19,1.8815,-0.36084,-0.25928,0.90381
19,19,1.8972,-0.36523,-0.26318,0.90674
19,19,1.9128,-0.37256,-0.25586,0.9043
19,19,1.9284,-0.37061,-0.26025,0.90088
19,19,1.944,-0.36475,-0.25684,0.90381
20,20,1.9597,-0.36328,-0.25098,0.89893
20,20,1.9753,-0.3584,-0.26172,0.90234
20,20,1.9909,-0.36621,-0.25879,0.90332
20,20,2.0065,-0.35986,-0.26074,0.90967
20,20,2.0222,-0.36328,-0.25635,0.90723
20,20,2.0378,-0.36768,-0.26025,0.90576
21,21,2.0534,-0.3623,-0.25391,0.90332
21,21,2.069,-0.36768,-0.25879,0.90186
21,21,2.0847,-0.36426,-0.24951,0.90674
21,21,2.1003,-0.36328,-0.25732,0.9126
21,21,2.1159,-0.3667,-0.25342,0.91064
21,21,2.1315,-0.35596,-0.25684,0.90479
