9,9,0.87644,1
16,16,1.5522,1
23,23,2.3232,1
28,28,2.8078,1
39,39,3.863,1
50,50,5.043,1
58,58,5.7808,1
69,69,6.931,1
82,82,8.1799,1
90,90,9.0133,1
103,103,10.306,1
116,116,11.554,1
125,125,12.453,1
134,134,13.362,1
138,138,13.765,1
147,147,14.708,1
158,158,15.766,1
169,169,16.9,1
174,174,17.447,1
180,180,18.028,1
193,193,19.289,1
200,200,19.953,1
208,208,20.789,1
216,216,21.597,1
223,223,22.311,1
233,233,23.336,1
240,240,24.002,1
249,249,24.879,1
258,258,25.774,1
266,266,26.612,1
275,275,27.531,1
284,284,28.437,1
297,297,29.7,1
300,300,30.037,1
317,317,31.667,1
320,320,31.95,1
330,330,32.964,1
336,336,33.588,1
343,343,34.299,1
360,360,36,1
373,373,37.25,1
381,381,38.133,1
390,390,38.954,1
396,396,39.622,1
405,405,40.539,1
414,414,41.437,1
428,428,42.781,1
441,441,44.116,1
445,445,44.522,1
454,454,45.395,1
466,466,46.553,1
473,473,47.276,1
483,483,48.345,1
493,493,49.255,1
498,498,49.797,1
506,506,50.626,1
518,518,51.756,1
522,522,52.211,1
530,530,52.954,1
539,539,53.944,1
555,555,55.479,1
562,562,56.151,1
577,577,57.693,1
580,580,57.969,1
589,589,58.858,1
596,596,59.64,1
607,607,60.656,1
616,616,61.57,1
625,625,62.479,1
635,635,63.466,1
638,638,63.846,1
649,649,64.863,1
651,651,65.14,1
654,654,65.421,1
664,664,66.362,1
672,672,67.232,1
677,677,67.695,1
690,690,68.96,1
695,695,69.454,1
703,703,70.335,1
712,712,71.203,1
720,720,72.018,1
728,728,72.75,1
736,736,73.573,1
746,746,74.608,1
754,754,75.407,1
761,761,76.091,1
770,770,76.96,1
778,778,77.796,1
781,781,78.114,1
791,791,79.071,1
807,807,80.73,1
814,814,81.363,1
827,827,82.697,1
833,833,83.334,1
838,838,83.804,1
848,848,84.824,1
856,856,85.585,1
862,862,86.153,1
871,871,87.095,1
879,879,87.89,1
886,886,88.574,1
895,895,89.51,1
908,908,90.843,1
916,916,91.578,1
924,924,92.361,1
940,940,94.027,1
950,950,94.96,1
954,954,95.364,1
967,967,96.67,1
975,975,97.506,1
982,982,98.233,1
992,992,99.186,1
1006,1006,100.56,1
1008,1008,100.84,1
1016,1016,101.59,1
1023,1023,102.32,1
1031,1031,103.05,1
1037,1037,103.71,1
1046,1046,104.57,1
1060,1060,106.02,1
1069,1069,106.93,1
1075,1075,107.53,1
1086,1086,108.55,1
1095,1095,109.48,1
1104,1104,110.39,1
1112,1112,111.19,1
1125,1125,112.46,1
1132,1132,113.16,1
1140,1140,113.95,1
1144,1144,114.44,1
1156,1156,115.61,1
1168,1168,116.76,1
1178,1178,117.77,1
1186,1186,118.59,1
1192,1192,119.23,1
1204,1204,120.42,1
1216,1216,121.62,1
1225,1225,122.53,1
1229,1229,122.91,1
1235,1235,123.52,1
1243,1243,124.33,1
1251,1251,125.06,1
1259,1259,125.88,1
1264,1264,126.37,1
1274,1274,127.37,1
1282,1282,128.16,1
1293,1293,129.34,1
1297,1297,129.75,1
1303,1303,130.26,1
1311,1311,131.08,1
1318,1318,131.83,1
1326,1326,132.65,1
1334,1334,133.39,1
1339,1339,133.87,1
1347,1347,134.65,1
1353,1353,135.35,1
1358,1358,135.77,1
1365,1365,136.5,1
1373,1373,137.32,1
1383,1383,138.32,1
1391,1391,139.07,1
1398,1398,139.84,1
1412,1412,141.2,1
1426,1426,142.62,1
1435,1435,143.47,1
1441,1441,144.05,1
1446,1446,144.57,1
1449,1449,144.9,1
1454,1454,145.44,1
1467,1467,146.74,1
1474,1474,147.37,1
1477,1477,147.74,1
1481,1481,148.1,1
1484,1484,148.41,1
1494,1494,149.37,1
1501,1501,150.06,1
1512,1512,151.18,1
1515,1515,151.49,1
1519,1519,151.87,1
1525,1525,152.5,1
1532,1532,153.17,1
1542,1542,154.16,1
1558,1558,155.77,1
1564,1564,156.43,1
1569,1569,156.93,1
1576,1576,157.64,1
1589,1589,158.87,1
1594,1594,159.35,1
1600,1600,159.96,1
1608,1608,160.85,1
1616,1616,161.57,1
1622,1622,162.21,1
1628,1628,162.82,1
1643,1643,164.34,1
1660,1660,166.03,1
1665,1665,166.51,1
1679,1679,167.89,1
1690,1690,169.05,1
1699,1699,169.92,1
1709,1709,170.93,1
1716,1716,171.58,1
1726,1726,172.62,1
1735,1735,173.53,1
1745,1745,174.55,1
1755,1755,175.54,1
1765,1765,176.49,1
1773,1773,177.32,1
1786,1786,178.57,1
1793,1793,179.31,1
1803,1803,180.27,1
1812,1812,181.2,1
1825,1825,182.51,1
1838,1838,183.79,1
1850,1850,184.98,1
1856,1856,185.55,1
1863,1863,186.3,1
1873,1873,187.26,1
1878,1878,187.81,1
1889,1889,188.93,1
1900,1900,190,1
1906,1906,190.6,1
1920,1920,192,1
1927,1927,192.66,1
1935,1935,193.54,1
1944,1944,194.4,1
1948,1948,194.76,1
1956,1956,195.57,1
1966,1966,196.58,1
1975,1975,197.5,1
1984,1984,198.4,1
1989,1989,198.86,1
2001,2001,200.09,1
2005,2005,200.49,1
2010,2010,201.01,1
2021,2021,202.13,1
2027,2027,202.67,1
2036,2036,203.59,1
2040,2040,204.02,1
2049,2049,204.87,1
2060,2060,206.01,1
2066,2066,206.61,1
2075,2075,207.52,1
2085,2085,208.48,1
2094,2094,209.44,1
2110,2110,210.97,1
2114,2114,211.4,1
2120,2120,211.99,1
2126,2126,212.56,1
2134,2134,213.37,1
2144,2144,214.39,1
2152,2152,215.24,1
2162,2162,216.16,1
2170,2170,216.98,1
2178,2178,217.8,1
2186,2186,218.58,1
2193,2193,219.29,1
2201,2201,220.07,1
2208,2208,220.75,1
2215,2215,221.53,1
2221,2221,222.12,1
2229,2229,222.85,1
2235,2235,223.54,1
2243,2243,224.29,1
2250,2250,225,1
2257,2257,225.72,1
2264,2264,226.43,1
2271,2271,227.13,1
2278,2278,227.76,1
2284,2284,228.41,1
2291,2291,229.07,1
2297,2297,229.75,1
2305,2305,230.51,1
2312,2312,231.18,1
2320,2320,231.97,1
2327,2327,232.68,1
2332,2332,233.15,1
2336,2336,233.57,1
2345,2345,234.47,1
2351,2351,235.06,1
2358,2358,235.81,1
2365,2365,236.51,1
2372,2372,237.2,1
2379,2379,237.92,1
2384,2384,238.42,1
2391,2391,239.07,1
2402,2402,240.24,1
2408,2408,240.83,1
2421,2421,242.07,1
2426,2426,242.62,1
2432,2432,243.24,1
2444,2444,244.39,1
2449,2449,244.86,1
2457,2457,245.67,1
2471,2471,247.14,1
2479,2479,247.94,1
2485,2485,248.52,1
2492,2492,249.2,1
2504,2504,250.36,1
2510,2510,250.97,1
2521,2521,252.07,1
2528,2528,252.85,1
2537,2537,253.71,1
2546,2546,254.6,1
2555,2555,255.51,1
2564,2564,256.36,1
2573,2573,257.3,1
2581,2581,258.11,1
2589,2589,258.92,1
2597,2597,259.65,1
2603,2603,260.33,1
2610,2610,260.99,1
2617,2617,261.7,1
2624,2624,262.38,1
2635,2635,263.47,1
2640,2640,263.99,1
2646,2646,264.63,1
2654,2654,265.35,1
2661,2661,266.08,1
2666,2666,266.58,1
2672,2672,267.17,1
2679,2679,267.85,1
2684,2684,268.43,1
2690,2690,269.01,1
2696,2696,269.64,1
2703,2703,270.34,1
2711,2711,271.12,1
2719,2719,271.92,1
2728,2728,272.8,1
2736,2736,273.57,1
2743,2743,274.34,1
2750,2750,275.04,1
2757,2757,275.74,1
2765,2765,276.45,1
