0,0,0.0029349,0.064941,-0.33203,0.95068
0,0,0.01856,0.052246,-0.3252,0.96289
0,0,0.034185,0.062988,-0.3042,0.9585
0,0,0.04981,0.068359,-0.3291,0.94873
1,1,0.065435,0.071777,-0.29346,0.95898
1,1,0.08106,0.071289,-0.28955,0.96045
1,1,0.096685,0.070312,-0.29883,0.95215
1,1,0.11231,0.056152,-0.33057,0.94727
1,1,0.12793,0.050293,-0.35449,0.9458
1,1,0.14356,0.03125,-0.36475,0.94775
2,2,0.15918,0.026367,-0.37354,0.9458
2,2,0.17481,0.038086,-0.34912,0.94775
2,2,0.19043,0.036621,-0.32178,0.9541
2,2,0.20606,0.049316,-0.33936,0.94775
2,2,0.22168,0.062012,-0.33936,0.95703
2,2,0.23731,0.065918,-0.28418,0.95703
3,3,0.25293,0.078125,-0.35938,0.96387
3,3,0.26856,0.069824,-0.29346,0.95264
3,3,0.28418,0.064941,-0.31445,0.95264
3,3,0.29981,0.061035,-0.30518,0.96045
3,3,0.31543,0.061035,-0.30371,0.95557
3,3,0.33106,0.068359,-0.30713,0.9502
3,3,0.34668,0.055176,-0.30713,0.94971
4,4,0.36231,0.06543,-0.31934,0.95654
4,4,0.37793,0.055176,-0.33936,0.95264
4,4,0.39356,0.041992,-0.34277,0.95264
4,4,0.40918,0.048828,-0.34717,0.94434
4,4,0.42481,0.054688,-0.33887,0.94141
4,4,0.44043,0.049316,-0.33545,0.94287
5,5,0.45606,0.045898,-0.33496,0.94824
5,5,0.47168,0.041504,-0.33252,0.95605
5,5,0.48731,0.055664,-0.31152,0.96143
5,5,0.50293,0.074219,-0.30029,0.95557
5,5,0.51856,0.060547,-0.2915,0.9668
5,5,0.53418,0.055664,-0.28857,0.97168
5,5,0.54981,0.056641,-0.30029,0.96289
6,6,0.56543,0.055664,-0.32471,0.95117
6,6,0.58106,0.05957,-0.32178,0.95312
6,6,0.59668,0.05127,-0.30469,0.96191
6,6,0.61231,0.046875,-0.29297,0.97363
6,6,0.62793,0.048828,-0.2998,0.96631
6,6,0.64356,0.047852,-0.29932,0.97168
7,7,0.65918,0.044922,-0.31445,0.95508
7,7,0.67481,0.05957,-0.31543,0.95068
7,7,0.69043,0.063965,-0.29736,0.95361
7,7,0.70606,0.057129,-0.29248,0.96533
7,7,0.72168,0.056641,-0.28711,0.96436
7,7,0.73731,0.057129,-0.3042,0.95947
8,8,0.75293,0.05127,-0.31152,0.95508
8,8,0.76856,0.054199,-0.31738,0.95801
8,8,0.78418,0.049316,-0.32764,0.95459
8,8,0.79981,0.034668,-0.33398,0.95459
8,8,0.81543,0.035156,-0.32715,0.9585
8,8,0.83106,0.041504,-0.34424,0.95166
8,8,0.84668,0.043945,-0.3418,0.95215
9,9,0.86231,0.048828,-0.33887,0.94971
9,9,0.87793,0.041504,-0.34424,0.94922
9,9,0.89356,0.044434,-0.32422,0.95117
9,9,0.90918,0.051758,-0.31104,0.9541
9,9,0.92481,0.047852,-0.31396,0.95801
9,9,0.94043,0.04541,-0.30762,0.95801
10,10,0.95606,0.040527,-0.29932,0.95459
10,10,0.97168,0.054688,-0.30469,0.95703
10,10,0.98731,0.055664,-0.30615,0.95996
10,10,1.0029,0.053711,-0.32031,0.96094
10,10,1.0186,0.044434,-0.29736,0.95801
10,10,1.0342,0.044434,-0.32275,0.95801
10,10,1.0498,0.04248,-0.33203,0.95654
11,11,1.0654,0.047363,-0.31494,0.95703
11,11,1.0811,0.038574,-0.30371,0.96045
11,11,1.0967,0.04834,-0.2998,0.95752
11,11,1.1123,0.04541,-0.31641,0.96631
11,11,1.1279,0.044922,-0.31738,0.9624
11,11,1.1436,0.039551,-0.31201,0.95264
12,12,1.1592,0.04248,-0.30371,0.95947
12,12,1.1748,0.04834,-0.30518,0.95605
12,12,1.1904,0.044434,-0.2959,0.96191
12,12,1.2061,0.056152,-0.29932,0.96338
12,12,1.2217,0.046387,-0.29834,0.96631
