0,0,0.0046186,1
7,7,0.71285,1
14,14,1.3812,1
20,20,1.9795,1
26,26,2.6135,1
33,33,3.3031,1
41,41,4.1096,1
47,47,4.7457,1
54,54,5.4165,1
61,61,6.138,1
70,70,7.0019,1
78,78,7.752,1
84,84,8.4196,1
91,91,9.0934,1
98,98,9.7999,1
105,105,10.546,1
115,115,11.465,1
120,120,11.96,1
128,128,12.801,1
137,137,13.661,1
150,150,14.964,1
157,157,15.702,1
162,162,16.236,1
170,170,16.99,1
176,176,17.625,1
182,182,18.22,1
189,189,18.902,1
197,197,19.707,1
206,206,20.578,1
213,213,21.332,1
221,221,22.141,1
229,229,22.918,1
236,236,23.59,1
244,244,24.351,1
251,251,25.103,1
258,258,25.824,1
266,266,26.58,1
270,270,26.981,1
285,285,28.494,1
292,292,29.163,1
300,300,30.033,1
308,308,30.798,1
318,318,31.78,1
334,334,33.375,1
343,343,34.302,1
348,348,34.806,1
361,361,36.069,1
366,366,36.64,1
373,373,37.308,1
382,382,38.177,1
386,386,38.639,1
393,393,39.292,1
400,400,39.954,1
407,407,40.66,1
413,413,41.259,1
421,421,42.106,1
427,427,42.693,1
434,434,43.39,1
440,440,44.015,1
452,452,45.23,1
461,461,46.129,1
476,476,47.632,1
489,489,48.88,1
496,496,49.572,1
507,507,50.656,1
513,513,51.277,1
519,519,51.879,1
527,527,52.656,1
540,540,53.954,1
553,553,55.3,1
564,564,56.404,1
577,577,57.699,1
584,584,58.429,1
593,593,59.331,1
600,600,60.002,1
608,608,60.804,1
615,615,61.546,1
622,622,62.174,1
627,627,62.681,1
643,643,64.339,1
652,652,65.204,1
661,661,66.147,1
671,671,67.085,1
682,682,68.18,1
688,688,68.809,1
695,695,69.452,1
701,701,70.14,1
709,709,70.874,1
714,714,71.353,1
721,721,72.088,1
728,728,72.808,1
735,735,73.482,1
742,742,74.161,1
749,749,74.949,1
755,755,75.483,1
764,764,76.392,1
773,773,77.349,1
778,778,77.797,1
794,794,79.43,1
806,806,80.607,1
813,813,81.266,1
818,818,81.842,1
824,824,82.416,1
